video_id,frame_no,fps,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,24,29.87939589294122,194.0504608154297,314.2503967285156,195.38674926757812,312.26409912109375,192.30967712402344,312.591552734375,198.60714721679688,312.1959228515625,192.0021514892578,312.5788269042969,202.18601989746094,319.7522277832031,198.46128845214844,320.0257568359375,196.82870483398438,335.131103515625,198.24795532226562,334.338623046875,189.0052490234375,336.3928527832031,192.633544921875,336.0262145996094,215.5530548095703,341.2118835449219,212.48333740234375,341.3619384765625,205.5509033203125,361.19769287109375,204.3720245361328,361.4880676269531,213.1570587158203,384.4792785644531,208.98683166503906,383.8670959472656
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,25,29.87939589294122,193.81295776367188,315.313720703125,195.10121154785156,313.3492431640625,192.05349731445312,313.7427978515625,198.34722900390625,313.4366760253906,191.80519104003906,314.0106506347656,202.14254760742188,320.78936767578125,198.30886840820312,321.47747802734375,196.4591827392578,335.01617431640625,197.72157287597656,335.2713928222656,189.41769409179688,336.4342041015625,192.44358825683594,337.2538146972656,215.6549835205078,341.9272766113281,212.4871368408203,342.23919677734375,205.7121124267578,361.7333068847656,203.87599182128906,362.10931396484375,212.98410034179688,384.7349853515625,208.68695068359375,384.1259765625
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,26,29.87939589294122,193.4639892578125,316.9829406738281,194.6553192138672,314.99920654296875,191.7613067626953,315.4510498046875,197.91517639160156,314.8671569824219,191.6886444091797,315.57220458984375,202.0894317626953,321.7789001464844,198.0997314453125,322.7306213378906,195.7822265625,335.5879211425781,196.84640502929688,336.3265686035156,189.42367553710938,337.0032043457031,191.43295288085938,337.8529968261719,216.13619995117188,342.538330078125,212.7169952392578,342.9664306640625,206.36825561523438,361.77484130859375,202.96975708007812,362.32177734375,213.93682861328125,384.65972900390625,207.82691955566406,384.16278076171875
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,27,29.87939589294122,193.28933715820312,318.4515380859375,194.47793579101562,316.453369140625,191.54940795898438,316.96270751953125,197.82318115234375,316.2922058105469,191.4703369140625,317.14013671875,202.073974609375,322.98663330078125,197.93795776367188,324.18951416015625,195.3218536376953,336.15081787109375,196.45999145507812,337.2546081542969,189.09207153320312,337.53265380859375,191.12911987304688,338.3109130859375,216.1691436767578,343.2783508300781,212.6148681640625,343.8321533203125,206.21755981445312,361.7608947753906,202.4163360595703,362.5552062988281,214.0582275390625,384.43768310546875,207.75379943847656,384.2444763183594
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,28,29.87939589294122,193.11192321777344,320.5122985839844,194.10337829589844,318.5241394042969,191.60830688476562,319.0275573730469,197.33160400390625,317.95684814453125,192.1102294921875,318.77728271484375,201.92344665527344,324.0591735839844,198.80381774902344,325.2231750488281,194.90846252441406,336.8788757324219,196.7953338623047,337.9713439941406,188.6795196533203,337.3492736816406,190.84848022460938,338.2472229003906,216.1072540283203,343.8197021484375,213.33966064453125,344.3457336425781,205.75942993164062,361.8321228027344,203.07806396484375,362.6385803222656,213.58062744140625,384.3111572265625,208.84425354003906,384.2811584472656
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,29,29.87939589294122,192.97206115722656,322.32232666015625,193.8092803955078,320.3038330078125,191.55914306640625,320.8729553222656,196.9502410888672,319.34893798828125,192.20623779296875,320.3238220214844,202.10989379882812,324.9101867675781,198.5272979736328,326.38677978515625,194.9971466064453,337.1097106933594,195.92608642578125,338.7944641113281,188.78562927246094,337.28253173828125,190.39295959472656,338.2052917480469,216.52276611328125,344.47772216796875,213.35202026367188,345.1496276855469,206.46875,361.56842041015625,202.61483764648438,362.6318664550781,214.67001342773438,384.1651306152344,208.5592041015625,384.46160888671875
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,30,29.87939589294122,192.64479064941406,323.9948425292969,193.3602294921875,322.00726318359375,191.48338317871094,322.5431213378906,196.4936065673828,320.7193908691406,192.46524047851562,321.58917236328125,202.36956787109375,325.7260437011719,198.1576690673828,327.2355651855469,196.57310485839844,337.47491455078125,195.334716796875,338.9864807128906,189.9807586669922,337.7720031738281,190.0550537109375,337.86669921875,217.31072998046875,344.9013977050781,213.698974609375,345.6437683105469,207.2243194580078,361.2412109375,202.62295532226562,362.6401672363281,215.62905883789062,383.87109375,208.11801147460938,384.7406921386719
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,31,29.87939589294122,192.64662170410156,325.5356750488281,193.28817749023438,323.5973205566406,191.76467895507812,324.06768798828125,196.44857788085938,322.1107177734375,193.22923278808594,322.821533203125,202.586669921875,326.6560363769531,198.6858673095703,328.1322326660156,197.61924743652344,337.15887451171875,195.4147186279297,338.8611755371094,190.9848175048828,337.20074462890625,190.09800720214844,337.806396484375,217.63038635253906,345.6417541503906,214.29251098632812,346.3284606933594,207.7744140625,361.9782409667969,203.43716430664062,363.20159912109375,215.8278350830078,384.26873779296875,208.39892578125,384.9932861328125
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,32,29.87939589294122,192.83688354492188,326.5384216308594,193.48233032226562,324.5802307128906,191.92921447753906,325.0989990234375,196.8194122314453,322.89190673828125,193.35804748535156,323.74139404296875,203.2086639404297,327.079833984375,198.74595642089844,328.72711181640625,198.58810424804688,336.5848693847656,195.18324279785156,338.49365234375,191.9527130126953,336.55401611328125,190.2623291015625,337.5138854980469,218.2238311767578,345.9938659667969,214.44296264648438,346.7535095214844,209.45529174804688,362.5150451660156,203.95510864257812,363.7464599609375,216.79576110839844,384.5569152832031,208.08709716796875,385.3916015625
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,33,29.87939589294122,193.5659637451172,327.1811218261719,194.2155303955078,325.2155456542969,192.4169464111328,325.808837890625,197.4536590576172,323.3560791015625,193.08688354492188,324.4302062988281,204.19679260253906,327.4374084472656,197.5676727294922,328.8671569824219,199.66976928710938,336.123291015625,192.4789581298828,335.751708984375,192.94161987304688,336.01483154296875,186.9879913330078,333.1209411621094,219.1578826904297,346.5975036621094,213.77102661132812,347.3902282714844,212.12379455566406,363.4549865722656,203.33035278320312,364.59552001953125,218.67185974121094,384.9473876953125,206.48736572265625,385.8314208984375
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,34,29.87939589294122,194.29452514648438,326.8446044921875,194.98870849609375,324.8803405761719,192.97555541992188,325.53033447265625,198.29026794433594,323.2320861816406,193.3074493408203,324.4734802246094,205.1318817138672,327.54132080078125,197.68995666503906,329.2881164550781,200.33706665039062,335.6759338378906,192.9329376220703,336.00994873046875,193.20950317382812,336.29949951171875,187.50144958496094,333.55889892578125,219.7687530517578,347.1706848144531,213.7080841064453,348.0153503417969,214.0703887939453,364.44464111328125,203.99732971191406,365.2933654785156,219.01425170898438,385.66082763671875,205.86322021484375,385.9600830078125
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,35,29.87939589294122,195.17562866210938,326.1384582519531,195.85426330566406,324.1358642578125,193.7588348388672,324.8345031738281,199.19256591796875,322.4641418457031,194.0625457763672,323.8226013183594,205.98504638671875,327.0292663574219,198.68467712402344,328.98876953125,199.40171813964844,335.59344482421875,193.95401000976562,336.941650390625,192.23959350585938,336.119873046875,188.87416076660156,334.30413818359375,220.17861938476562,347.42156982421875,214.0251922607422,348.2545471191406,215.85833740234375,365.55169677734375,205.12026977539062,365.94036865234375,219.5164031982422,386.52099609375,205.47825622558594,386.0040283203125
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,36,29.87939589294122,196.4440460205078,324.1726989746094,197.13595581054688,322.0421447753906,194.57725524902344,322.9596862792969,200.4019317626953,320.56884765625,194.0943145751953,322.537841796875,207.3954315185547,325.61907958984375,198.6401824951172,328.50531005859375,200.54148864746094,334.19268798828125,194.7574005126953,337.59906005859375,193.48597717285156,336.016357421875,190.19432067871094,335.71893310546875,220.74383544921875,346.4768981933594,213.49267578125,347.59844970703125,218.17230224609375,365.12030029296875,205.9003143310547,365.2966003417969,220.50975036621094,386.3759765625,205.7137908935547,385.12933349609375
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,37,29.87939589294122,197.75978088378906,322.53436279296875,198.3789825439453,320.3650207519531,195.71910095214844,321.3655090332031,201.3848114013672,319.00665283203125,194.9174346923828,321.2232666015625,208.58506774902344,324.2625732421875,199.57176208496094,327.7626647949219,202.57569885253906,331.7376403808594,196.21359252929688,337.3804016113281,196.3792724609375,334.1572570800781,192.7528076171875,335.3691711425781,221.5594024658203,345.8549499511719,214.25869750976562,347.039306640625,219.5131072998047,364.70782470703125,207.9158477783203,363.97412109375,220.52508544921875,386.29443359375,207.36537170410156,383.0895080566406
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,38,29.87939589294122,198.1431427001953,320.3775634765625,198.84693908691406,318.1314392089844,196.13572692871094,319.1189270019531,202.25157165527344,317.072265625,195.77694702148438,319.23114013671875,209.662841796875,323.1208801269531,201.18045043945312,327.0155334472656,205.03378295898438,332.4366760253906,200.31455993652344,340.4044189453125,199.4310760498047,337.3484802246094,198.64663696289062,341.3197021484375,222.17727661132812,345.0071105957031,215.42742919921875,346.2741394042969,220.430908203125,363.8780517578125,211.0608673095703,363.2500305175781,220.10935974121094,385.6915588378906,210.23931884765625,382.3429870605469
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,39,29.87939589294122,198.63682556152344,319.01690673828125,199.34182739257812,316.6805114746094,196.5551300048828,317.677734375,202.77786254882812,315.60675048828125,196.15391540527344,317.7683410644531,210.5391082763672,322.17156982421875,201.70794677734375,325.6233825683594,207.7169952392578,332.9059753417969,201.88299560546875,339.2448425292969,202.9733123779297,340.4396667480469,201.7043914794922,340.5242919921875,222.82098388671875,343.2950134277344,216.0768280029297,344.3824157714844,221.46945190429688,362.85931396484375,213.1842803955078,361.7188415527344,220.35708618164062,384.89691162109375,212.7263641357422,380.74139404296875
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,40,29.87939589294122,199.05506896972656,317.5675354003906,199.78359985351562,315.16815185546875,196.65921020507812,316.2802734375,203.2408905029297,314.3687744140625,195.7470245361328,316.8424377441406,211.47109985351562,321.3437805175781,201.4851837158203,324.8041687011719,211.06834411621094,331.09185791015625,203.2211151123047,336.936279296875,206.62490844726562,338.7883605957031,204.32493591308594,338.000732421875,223.5177459716797,342.2724304199219,216.2392120361328,343.3484802246094,222.56466674804688,362.1389465332031,215.18130493164062,360.61761474609375,220.84503173828125,384.22088623046875,216.00048828125,379.3682861328125
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,41,29.87939589294122,199.2800750732422,316.70233154296875,199.9148712158203,314.3036804199219,196.7518768310547,315.4826354980469,203.3846435546875,313.5020751953125,195.70623779296875,316.168212890625,212.53201293945312,320.2104187011719,201.5048370361328,324.0036315917969,215.73817443847656,327.1278991699219,204.12928771972656,334.5313415527344,214.81936645507812,331.58099365234375,207.6783905029297,333.2230224609375,224.49253845214844,341.6437072753906,216.8390350341797,342.912109375,223.44578552246094,362.0551452636719,216.91368103027344,360.690185546875,221.0807647705078,383.9961853027344,218.25506591796875,379.4201354980469
