video_id,frame_no,left_wrist_speed,right_wrist_speed,wrist_speed_max,left_elbow_speed,right_elbow_speed,elbow_speed_max,left_elbow_angle,right_elbow_angle,left_elbow_joint_angle,right_elbow_joint_angle,left_arm_length,right_arm_length,left_forearm_length,right_forearm_length,left_shoulder_wrist_dist,right_shoulder_wrist_dist,left_wrist_height_rel,right_wrist_height_rel,bat_arm_wrist_speed,bat_arm_elbow_speed,bat_arm_elbow_angle,bat_arm_extension,arm_activity_score,shoulder_line_angle,hip_line_angle,hip_shoulder_separation,trunk_lean,shoulder_rotation_change,left_shoulder_speed,right_shoulder_speed,shoulder_speed_max,body_center_x,body_center_y,body_center_speed,upper_body_rotation,lower_body_rotation,left_knee_speed,right_knee_speed,knee_speed_max,left_ankle_speed,right_ankle_speed,ankle_speed_max,left_knee_angle,right_knee_angle,front_knee_angle,back_knee_angle,left_hip_speed,right_hip_speed,hip_speed_max,head_movement,head_speed,left_eye_speed,right_eye_speed,eye_separation,head_orientation_angle,left_ear_speed,right_ear_speed,ear_separation,wrist_height_change,pose_activity_score,impact_like_frame_flag
5a6ce153-df78-40af-93e5-405f760e711d_delivery_6,0,0.0,0.0,0.0,0.0,0.0,0.0,78.13929006810166,76.83132402344208,115.54154180108634,150.11250005110955,23.637970163307244,25.75895706302045,9.604735868947568,9.657095255341444,23.637970163307244,25.75895706302045,-23.303741455078125,-25.736328125,0.0,0.0,150.11250005110955,25.75895706302045,0.0,-174.32774690815617,-178.68117094399327,4.353424035837094,-118.48225746369852,0.0,0.0,0.0,0.0,197.18161010742188,391.2512741088867,0.0,-174.32774690815617,-178.68117094399327,0.0,0.0,0.0,0.0,0.0,0.0,141.81916091397432,156.55760090032905,156.55760090032905,141.81916091397432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9483945771794016,-174.5923071559141,0.0,0.0,6.907532839093994,0.0,0.0,0
5a6ce153-df78-40af-93e5-405f760e711d_delivery_6,1,22.769669795048337,26.382252333129998,26.382252333129998,28.55810925861216,26.854768178720477,28.55810925861216,79.50669498806717,78.2501542742889,118.4690409567367,152.434052785267,24.003504710218323,25.504856858118128,9.544266807891193,9.51098150440251,24.003504710218323,25.504856858118128,-23.641326904296875,-25.492095947265625,26.382252333129998,26.854768178720477,152.434052785267,25.504856858118128,20.5702407878213,-173.45303261940504,-178.4798205521794,5.0267879327743685,-118.3773023753821,0.8747142887511359,4.879741457022772,13.976903704394081,13.976903704394081,197.23183059692383,391.1976852416992,4.407271801548672,-173.45303261940504,-178.4798205521794,8.81174461650054,3.3819031932470147,8.81174461650054,9.947057520499465,4.9790047106506234,9.947057520499465,141.57035971803236,156.19165687280906,156.19165687280906,141.57035971803236,1.8617564857314892,8.13391390285665,8.13391390285665,9.073576241250827,9.073576241250827,9.271797154057543,8.713865222570002,2.9738996737161605,-174.78584892263905,8.659785472251155,7.907538727934404,6.945639998497492,0.0697479248046875,13.378068763034468,0
5a6ce153-df78-40af-93e5-405f760e711d_delivery_6,2,20.850054386782684,19.714406667836435,20.850054386782684,18.70633137924948,31.152554385897098,31.152554385897098,80.40870097796451,79.31232518692006,120.22983705808328,154.64325780763457,24.29231829477074,25.423466652834655,9.629629556765064,9.571129991603208,24.29231829477074,25.423466652834655,-23.89031982421875,-25.415771484375,19.714406667836435,31.152554385897098,154.64325780763457,25.423466652834655,17.633809447377594,-172.55548873559667,-178.16321606948833,5.60772733389166,-118.33896216877586,0.8975438838083676,3.7418276336916363,11.637682230808219,11.637682230808219,197.23241424560547,391.1366958618164,3.6601082608488156,-172.55548873559667,-178.16321606948833,2.822341065990232,3.4348836000668097,3.4348836000668097,5.3987998751221475,9.32749864474185,9.32749864474185,141.25305142509256,156.59827724332098,156.59827724332098,141.25305142509256,1.398888093814237,2.070155005312224,2.070155005312224,6.318982150596205,6.318982150596205,5.32891645473974,6.081308151060777,2.988283326149824,-174.80925285515053,3.280337763530272,5.26061489300501,6.996470148514578,0.03546142578125,10.854618580776089,0
5a6ce153-df78-40af-93e5-405f760e711d_delivery_6,3,42.82262751945646,16.9287160790745,42.82262751945646,30.047273288393402,21.91386169822261,30.047273288393402,82.02272021677017,79.04839049136582,121.00465321685867,153.7631652938527,24.650308744323304,25.40096085994812,9.795552073581062,9.599243161309545,24.650308744323304,25.40096085994812,-24.1173095703125,-25.394073486328125,16.9287160790745,21.91386169822261,153.7631652938527,25.40096085994812,22.618297732932845,-171.9075307980225,-177.85162082797325,5.9440900299507575,-118.09892422981841,0.6479579375741764,6.41284632669771,17.584461485752385,17.584461485752385,197.30475234985352,391.0422897338867,7.137172461393479,-171.9075307980225,-177.85162082797325,5.49691026995063,4.344500370295075,5.49691026995063,12.55857542780082,21.536661435290725,21.536661435290725,141.0801720259886,156.91817715250542,156.91817715250542,141.0801720259886,1.8973305589637437,5.783885248682607,5.783885248682607,16.71700298532623,16.71700298532623,15.125683924790284,14.100333241345007,2.975649431438219,-175.29852767620207,13.152950210633946,10.467121496156055,6.93582384706715,0.0406951904296875,15.610637475715057,0
5a6ce153-df78-40af-93e5-405f760e711d_delivery_6,4,41.007033864586596,20.25971656206405,41.007033864586596,14.806108643737597,39.63997179246479,39.63997179246479,82.71623320342535,79.74484514442048,124.61247642446442,156.29754651079074,25.45987136025133,25.36085577588901,10.188722795767267,9.772937439399918,25.45987136025133,25.36085577588901,-24.908477783203125,-25.3538818359375,20.25971656206405,39.63997179246479,156.29754651079074,25.36085577588901,23.772575709878875,-171.0117122196063,-177.5579254992905,6.546213279684196,-117.9404043309322,0.8958185784161969,8.982496313858416,17.94012708256179,17.94012708256179,197.23480606079102,390.8813171386719,10.532416791979095,-171.0117122196063,-177.5579254992905,4.258098138161875,10.40102177305382,10.40102177305382,4.416682846520143,18.050110415403793,18.050110415403793,141.04160225008647,157.10385440125694,157.10385440125694,141.04160225008647,6.648142468649305,9.47955743747883,9.47955743747883,8.442964875455116,8.442964875455116,6.513475360909524,6.579668079681465,2.95013351179977,-175.49265090012935,8.60485042746546,7.087560242031524,6.886463847827959,-0.15838623046875,16.324088944878415,0
5a6ce153-df78-40af-93e5-405f760e711d_delivery_6,5,21.43665958175088,18.045561309282096,21.43665958175088,21.466285794177157,48.175055208571656,48.175055208571656,83.70959407701474,81.01845413611258,126.31089546917666,160.19722754929953,25.72888287001561,25.418794650256892,10.286640370429165,9.991327822788913,25.72888287001561,25.418794650256892,-25.118621826171875,-25.411956787109375,18.045561309282096,48.175055208571656,160.19722754929953,25.418794650256892,22.710277761602242,-170.2295220671441,-177.393717143355,7.164195076210888,-117.74248891827392,0.7821901524621921,6.76294758511119,20.37515709072049,20.37515709072049,197.0741729736328,390.74011993408203,12.83412297167797,-170.2295220671441,-177.393717143355,10.659102415413445,14.968767520305569,14.968767520305569,9.348902717997044,17.079650369416285,17.079650369416285,140.92447888409677,157.38434266972982,157.38434266972982,140.92447888409677,9.198752641344596,16.941908717081436,16.941908717081436,6.782083444451319,6.782083444451319,4.519843153603967,3.701573143393781,2.9510087477264912,-175.78813849357277,6.224381047594792,6.32499166576181,6.914418024500314,0.049591064453125,17.87156257926432,0
5a6ce153-df78-40af-93e5-405f760e711d_delivery_6,6,17.54745672964461,16.753626074651727,17.54745672964461,12.942845139358738,19.387806611851296,19.387806611851296,84.03496959989225,81.25194432564986,127.78271428913577,162.11226132076496,26.092320409931357,25.809695658650394,10.561876607275137,10.351144383146476,26.092320409931357,25.809695658650394,-25.45465087890625,-25.7987060546875,16.753626074651727,19.387806611851296,162.11226132076496,25.809695658650394,15.149256750339338,-170.55768748223562,-177.66492666319436,7.107239180958743,-117.81911778471756,-0.32816541509151875,9.061231194247037,15.202574752282612,15.202574752282612,196.9334487915039,390.57151794433594,13.178868607573134,-170.55768748223562,-177.66492666319436,14.004079511563665,13.950506252527239,14.004079511563665,14.558696599728256,19.24901528035341,19.24901528035341,141.04929832681725,157.92437383004844,157.92437383004844,141.04929832681725,13.906414774035325,17.501869086413038,17.501869086413038,7.868500972427508,7.868500972427508,3.1700007876560767,4.915808920140719,2.9061317038430445,-176.23867470333101,11.00480742567975,4.825152120011447,6.825535350890262,-0.233734130859375,15.338843500554747,0
5a6ce153-df78-40af-93e5-405f760e711d_delivery_6,7,6.877677161485881,20.674374867613594,20.674374867613594,7.759531007560645,16.238269605973944,16.238269605973944,84.01449473579021,80.2317877850402,128.61726900535982,161.11285404064,26.282294442457655,26.07137390033628,10.646660392337457,10.537691229542265,26.282294442457655,26.07137390033628,-25.662628173828125,-26.05126953125,20.674374867613594,16.238269605973944,161.11285404064,26.07137390033628,10.52704381503557,-171.11138659271327,-178.02346477765673,6.912078184943454,-117.8821605440836,-0.5536991104776519,9.573519124007836,2.0388911235715206,9.573519124007836,196.84696197509766,390.46212005615234,8.368658008066175,-171.11138659271327,-178.02346477765673,14.624167165253775,16.448361137662474,16.448361137662474,6.248446781378741,7.7117202261940285,7.7117202261940285,141.6014470793174,157.673668436408,157.673668436408,141.6014470793174,13.063545263826246,9.785093863213008,13.063545263826246,37.824395477506215,37.824395477506215,27.382540924077507,32.01659444398575,2.816359802511552,-176.84388071450965,11.15853995086872,7.027697007184677,6.606401455529935,-0.17486572265625,10.92029977731181,0
5a6ce153-df78-40af-93e5-405f760e711d_delivery_6,8,20.97269253986726,6.602475120152672,20.97269253986726,13.220430166748589,7.583938322769239,13.220430166748589,83.53688568232184,80.17637701570493,129.7138251036843,160.6792838313472,26.11755381199475,26.24097534492598,10.343079259475338,10.573664376997602,26.11755381199475,26.24097534492598,-25.6136474609375,-26.2222900390625,6.602475120152672,7.583938322769239,160.6792838313472,26.24097534492598,12.009959989414886,-171.2974859950927,-178.20853047032634,6.911044475233638,-118.23674234369793,-0.18609940237942624,18.73174260041033,4.94848118654123,18.73174260041033,196.8181915283203,390.33008575439453,8.109231046981064,-171.2974859950927,-178.20853047032634,7.342682432003081,12.25844436144791,12.25844436144791,4.2378392722155755,11.948844459031282,11.948844459031282,141.7379067452947,157.5489048108789,157.5489048108789,141.7379067452947,11.191053504046739,13.612462707349678,13.612462707349678,16.606890667310303,16.606890667310303,11.953351319829034,15.76029957637731,2.7447350635792556,-176.81439226851904,10.036931570357394,6.689908410481253,6.420201234278105,0.0425872802734375,11.0542572227153,0
5a6ce153-df78-40af-93e5-405f760e711d_delivery_6,9,14.049495420207293,8.583481064751899,14.049495420207293,6.622144478812228,17.51010677187986,17.51010677187986,83.21052242946979,79.54583945463482,130.18791704755517,158.78571071039772,25.99184651926627,26.364114420361467,10.164767845654195,10.704167699579072,25.99184651926627,26.364114420361467,-25.548858642578125,-26.34796142578125,8.583481064751899,17.51010677187986,158.78571071039772,26.364114420361467,10.346797114914786,-171.6028269777775,-178.34350503009358,6.7406780523160705,-118.32579611503984,-0.305340982684811,9.220452767372175,6.0951021864652635,9.220452767372175,196.81065368652344,390.2748260498047,3.3468151084096966,-171.6028269777775,-178.34350503009358,6.340302301044165,9.018338605642796,9.018338605642796,4.62991405759627,12.043117265747135,12.043117265747135,141.93238880443698,157.5326401474292,157.5326401474292,141.93238880443698,6.8830322125133625,6.2536059878653605,6.8830322125133625,29.545469189125132,29.545469189125132,23.647083470038922,24.344338539950176,2.7229444053787812,-177.27434569737198,7.968468600330226,4.4881138816406,6.3590044894440165,-0.0018157958984375,8.937424426658149,0
