video_id,frame_no,left_wrist_speed,right_wrist_speed,wrist_speed_max,left_elbow_speed,right_elbow_speed,elbow_speed_max,left_elbow_angle,right_elbow_angle,left_elbow_joint_angle,right_elbow_joint_angle,left_wrist_height_rel,right_wrist_height_rel,bat_arm_wrist_speed,bat_arm_elbow_speed,bat_arm_elbow_angle,arm_activity_score,shoulder_line_angle,hip_line_angle,hip_shoulder_separation,trunk_lean,shoulder_rotation_change,left_shoulder_speed,right_shoulder_speed,shoulder_speed_max,body_center_x,body_center_y,body_center_speed,upper_body_rotation,lower_body_rotation,left_knee_speed,right_knee_speed,knee_speed_max,left_ankle_speed,right_ankle_speed,ankle_speed_max,left_knee_angle,right_knee_angle,front_knee_angle,back_knee_angle,left_hip_speed,right_hip_speed,hip_speed_max,head_movement,head_speed,left_eye_speed,right_eye_speed,head_orientation_angle,left_ear_speed,right_ear_speed,wrist_height_change,pose_activity_score,impact_like_frame_flag
f241dac4-644d-47f1-9b40-58f3adbeb395_delivery_3,0,0.0,0.0,0.0,0.0,0.0,0.0,104.0276227682297,95.59433274031342,81.88190876938721,42.95865297715116,-14.06890869140625,-8.52056884765625,0.0,0.0,42.95865297715116,0.0,-178.98528977288285,-174.95967342480247,4.025616348080376,-101.64486935753541,0.0,0.0,0.0,0.0,194.96933364868164,336.05042266845703,0.0,-178.98528977288285,-174.95967342480247,0.0,0.0,0.0,0.0,0.0,0.0,161.74563610513383,157.3770821912038,157.3770821912038,161.74563610513383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.24387912139633,0.0,0.0,0.0,0.0,0
f241dac4-644d-47f1-9b40-58f3adbeb395_delivery_3,1,20.181360502706937,71.4080028801689,71.4080028801689,10.144474498920905,24.22243347536135,24.22243347536135,103.95526155492188,93.51913172275177,84.69244341199254,40.74454641125414,-14.43743896484375,-10.35614013671875,71.4080028801689,24.22243347536135,40.74454641125414,23.609451619282982,-179.3100555035845,-175.446759071146,3.8632964324384886,-101.91437129012505,-0.3247657307016425,7.245085736425109,8.455352622114722,8.455352622114722,194.81173706054688,336.1505355834961,5.6011920440566705,-179.3100555035845,-175.446759071146,10.813403924751276,4.601702752853955,10.813403924751276,3.3668933505380876,11.960583386483364,11.960583386483364,160.5768896124677,156.3839350012227,156.3839350012227,160.5768896124677,3.0412173011364834,3.9559157861993137,3.9559157861993137,7.999517127501317,7.999517127501317,7.869622979644439,7.884725607016163,176.8063871632908,9.659843205527197,5.55118219994931,-1.252593994140625,14.949702184805032,0
f241dac4-644d-47f1-9b40-58f3adbeb395_delivery_3,2,32.95514607332066,59.98150356931651,59.98150356931651,5.847293963896573,10.401103841477669,10.401103841477669,103.69204559877276,91.97553590736143,92.9371196447491,43.72456767965244,-15.324859619140625,-12.019775390625,59.98150356931651,10.401103841477669,43.72456767965244,21.100821256163695,-179.56871046969306,-175.859569357787,3.7091411119060638,-102.01009314207661,-0.25865496610856553,7.0814430302360245,10.338437058734714,10.338437058734714,194.58595657348633,336.2830352783203,7.8536423218292795,-179.56871046969306,-175.859569357787,6.203327121687644,13.77841341375343,13.77841341375343,2.904377747155615,15.845273062828353,15.845273062828353,160.06941649038882,156.2890135292608,156.2890135292608,160.06941649038882,5.364491533920246,8.67498623929492,8.67498623929492,7.1196469521311805,7.1196469521311805,7.522945912178994,7.972570916251373,176.3290434684035,7.553975335532256,9.251307827217104,-1.4322662353515625,14.947983054635197,0
f241dac4-644d-47f1-9b40-58f3adbeb395_delivery_3,3,22.70081387746023,53.58596362392126,53.58596362392126,19.792267379564166,25.823259497460246,25.823259497460246,103.50015615885921,90.5855386931794,93.09600765588347,43.33381072550193,-15.459014892578125,-13.29248046875,53.58596362392126,25.823259497460246,43.33381072550193,26.580220241350403,-179.62490657035357,-175.924258541204,3.700648029149562,-102.54045292763399,-0.0561961006605145,17.512334783655273,20.06668228604125,20.06668228604125,194.22113418579102,336.53885650634766,13.367344079727072,-179.62490657035357,-175.924258541204,7.606666979533245,21.129670652154882,21.129670652154882,3.5539216091547807,19.256389869562224,19.256389869562224,159.67455799536114,155.15199996104272,155.15199996104272,159.67455799536114,6.769321901286553,10.3947488096493,10.3947488096493,16.915950491511918,16.915950491511918,17.21261582059983,16.4864714085203,175.88157867686678,18.851127416049668,16.27374625359488,-1.130157470703125,19.016003439120283,0
f241dac4-644d-47f1-9b40-58f3adbeb395_delivery_3,4,33.61021355818348,95.09130280401772,95.09130280401772,20.012563288901948,33.208439941522556,33.208439941522556,102.52545712735473,88.23938599807956,96.01129583779687,50.13516054948703,-15.9842529296875,-15.68145751953125,95.09130280401772,33.208439941522556,50.13516054948703,38.020385026765325,-179.88330260545263,-176.74952078784642,3.1337818176062058,-103.09004091389565,-0.25839603509905373,23.2076574724891,22.99213309547713,23.2076574724891,193.70492935180664,336.8531951904297,18.131426172403906,-179.88330260545263,-176.74952078784642,11.74963250423317,21.300929225290993,21.300929225290993,2.918317044394956,22.276823013656944,22.276823013656944,159.17295252380134,156.39347296447926,156.39347296447926,159.17295252380134,12.987748060719234,14.121685530106282,14.121685530106282,24.884212686931395,24.884212686931395,25.690216200597636,24.836731459970384,175.53078948482263,26.18887794695716,22.666141846279466,-1.9181365966796875,26.12312046158279,0
f241dac4-644d-47f1-9b40-58f3adbeb395_delivery_3,5,26.87875752991032,42.51367600606966,42.51367600606966,22.011459762857132,20.965824762061636,22.011459762857132,101.97192747208486,86.974371985006,97.34427318736743,80.38920723178745,-16.09356689453125,-16.387298583984375,42.51367600606966,20.965824762061636,80.38920723178745,29.05101099341157,179.98129743134265,-177.88155195088726,357.8628493822299,-103.64221525699367,359.8646000367953,28.268679025048243,33.66766887452245,33.66766887452245,192.9891471862793,337.2725296020508,24.8870832266652,179.98129743134265,-177.88155195088726,14.32782532944464,30.512004995343343,30.512004995343343,10.341458774367558,27.29774234304856,27.29774234304856,158.72436939905737,157.11037626865306,157.11037626865306,158.72436939905737,17.257592520195754,22.75219133007022,22.75219133007022,25.727506501533234,25.727506501533234,26.578950130556716,28.562794362102498,175.47706273048357,28.74524771276964,35.14487097885383,-1.0680999755859375,24.73290677107829,0
f241dac4-644d-47f1-9b40-58f3adbeb395_delivery_3,6,30.799873725487533,35.41409891885315,35.41409891885315,25.618448321688124,32.85776473991845,32.85776473991845,101.12611644126602,86.79736384605403,99.79139902910168,107.86546998126155,-16.352752685546875,-16.382293701171875,35.41409891885315,32.85776473991845,107.86546998126155,32.86224527496115,-179.2137923276235,-178.41137558348072,0.8024167441427892,-104.8198197992636,-359.19508975896616,34.28473022848897,38.19855571533065,38.19855571533065,192.21835327148438,337.7057189941406,26.525434542220882,-179.2137923276235,-178.41137558348072,12.639958074803523,22.50796208841718,22.50796208841718,12.798978125753994,24.18033606109308,24.18033606109308,158.60843625559275,157.85985639072905,157.85985639072905,158.60843625559275,14.956181100185935,20.102874186930446,20.102874186930446,30.598156892184576,30.598156892184576,30.800593597603058,32.34721674428803,176.15399429006249,32.77325846570017,38.054582496673724,-0.813201904296875,25.363313440579258,0
f241dac4-644d-47f1-9b40-58f3adbeb395_delivery_3,7,8.767203662487232,32.97987467891434,32.97987467891434,38.86948186276205,51.1257195744147,51.1257195744147,100.65332738848092,87.2100059346488,90.96504277465863,55.75155860612622,-15.889373779296875,-15.751953125,32.97987467891434,51.1257195744147,55.75155860612622,35.483642867864724,-179.0569468983231,-179.22216106876155,0.16521417043844622,-106.59588797845424,0.1568454293004038,36.63050124737762,44.52907618123236,44.52907618123236,191.40220260620117,338.0752716064453,26.877573133247918,-179.0569468983231,-179.22216106876155,19.66356973654414,20.856738839774593,20.856738839774593,17.147230921052625,11.220072085486974,17.147230921052625,157.53257563583892,156.7380602827487,156.7380602827487,157.53257563583892,12.40151391763755,17.954754772784156,17.954754772784156,31.25007639666994,31.25007639666994,33.912081722676554,31.43286740148073,177.05468500422035,39.83756109514607,34.33844849592657,-0.1899871826171875,26.012144790039027,0
f241dac4-644d-47f1-9b40-58f3adbeb395_delivery_3,8,30.43732007711086,33.47964604358,33.47964604358,37.002696442669944,48.31501579998902,48.31501579998902,100.55884857843918,87.90636596121466,89.020228372408,21.8157370565063,-15.959197998046875,-15.7421875,33.47964604358,48.31501579998902,21.8157370565063,37.30758449943621,-178.95923506386453,-179.86381204766582,0.9045769838012916,-108.26270563470189,0.097711834458579,33.11696059864009,41.49386803462736,41.49386803462736,190.65631866455078,338.46553802490234,25.254418595732545,-178.95923506386453,-179.86381204766582,29.258296313824786,19.137446091475425,29.258296313824786,25.417932344314284,10.557432969818231,25.417932344314284,155.48065161603085,155.62076203236052,155.62076203236052,155.48065161603085,11.15387305753045,16.413851024535436,16.413851024535436,34.33947149010575,34.33947149010575,35.54936840965786,35.93671057316078,177.4871586096041,37.70268467106728,40.510107779666065,-0.689727783203125,27.982028233176333,0
f241dac4-644d-47f1-9b40-58f3adbeb395_delivery_3,9,39.19755367893087,32.398813026862925,39.19755367893087,39.259878267019204,35.56181138659409,39.259878267019204,100.89097704921085,87.6135655679062,88.59327477487012,11.793727339119087,-15.95208740234375,-15.542449951171875,32.398813026862925,35.56181138659409,11.793727339119087,37.00622747138192,-179.09209217458624,179.35809863417933,358.45019080876557,-110.25896226288397,-0.1328571107217158,35.320356940752205,40.2989515281322,40.2989515281322,190.0356330871582,339.0055389404297,24.681296912402615,-179.09209217458624,179.35809863417933,47.49043044556343,28.54036096084602,47.49043044556343,39.40849990037468,7.827704820948829,39.40849990037468,150.78404001254242,151.7931992604211,151.7931992604211,150.78404001254242,10.18482828394215,13.981942323688962,13.981942323688962,30.50994263496538,30.50994263496538,29.014160323228467,33.30792079528466,177.6683367647464,30.84952266115788,40.50811464930194,-0.6449127197265625,30.78926096363797,0
