frame,tracker_id,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,right_elbow_angle,left_elbow_angle,right_knee_angle,left_knee_angle,right_shoulder_wrist_dist,left_shoulder_wrist_dist,right_upper_arm_len,right_forearm_len,left_upper_arm_len,left_forearm_len,right_hip_ankle_dist,left_hip_ankle_dist,right_shoulder_wrist_alpha,left_shoulder_wrist_alpha,pose_bbox_x1,pose_bbox_y1,pose_bbox_x2,pose_bbox_y2,max_kpt_distance,max_kpt_1_name,max_kpt_2_name,dist_lw_la,dist_rw_ra,mid_hip_x,mid_hip_y,mid_shoulder_x,mid_shoulder_y,timestamp
1,1.0,537.3663330078125,988.710693359375,0.6268789768218994,539.23046875,986.3804931640625,0.6283199787139893,536.2012329101562,986.3804931640625,0.710548460483551,542.7257080078125,986.613525390625,0.6857577562332153,535.2692260742188,987.3125610351562,0.5950549244880676,543.8907470703125,995.235107421875,0.722608745098114,543.4247436523438,994.3030395507812,0.5487982034683228,545.0558471679688,1011.0802001953125,0.5257469415664673,546.220947265625,1010.1481323242188,0.44276177883148193,540.3955688476562,1019.46875,0.5012757182121277,541.3275756835938,1018.3036499023438,0.4570046067237854,557.1726684570312,1018.7697143554688,0.6359391212463379,553.21142578125,1018.5366821289062,0.44151026010513306,547.1530151367188,1043.9354248046875,0.5720888376235962,545.0558471679688,1044.16845703125,0.476040244102478,552.5123291015625,1071.664306640625,0.608346700668335,553.21142578125,1070.033203125,0.5767205953598022,139.02791017361267,146.74010888998663,144.84892973873536,147.35117945901015,24.092061155838866,24.48439714210753,16.08992602984142,9.51091753759525,15.887870317836809,9.596143071489577,51.49652099609375,53.099497699328964,94.99380856577501,98.20708048387243,535.2692260742188,986.3804931640625,557.1726684570312,1071.664306640625,86.09611831378525,right_ear,left_ankle,53.583505037234495,53.07704371721535,555.1920471191406,1018.6531982421875,543.6577453613281,994.7690734863281,0.0
2,7.0,537.2986450195312,988.7412719726562,0.6155124306678772,539.1665649414062,986.4063720703125,0.6148062944412231,536.3646850585938,986.6398315429688,0.7030314207077026,542.4354248046875,986.6398315429688,0.6683703660964966,535.1972045898438,987.34033203125,0.5925720930099487,543.8363647460938,995.0455322265625,0.7264047265052795,543.8363647460938,994.111572265625,0.5488218665122986,545.0037841796875,1011.3898315429688,0.5243576765060425,546.6382446289062,1010.9228515625,0.42619574069976807,540.333984375,1018.6279907226562,0.5064153075218201,541.2679443359375,1018.6279907226562,0.45338818430900574,557.1453247070312,1018.6279907226562,0.6438249349594116,553.4094848632812,1018.39453125,0.44936811923980713,546.8717041015625,1044.0784912109375,0.5739997029304504,545.2373046875,1044.0784912109375,0.4693310856819153,552.2420043945312,1071.6302490234375,0.6008569002151489,553.6429443359375,1069.995849609375,0.5838088989257812,135.66208989341635,143.08583727929224,144.38069365281035,146.98789887255305,24.650589391809067,23.841120296324313,17.043169965568243,9.391980340377295,16.385938736557335,8.613824848831896,51.60184647617704,53.2285819374301,95.98067746179487,98.44761056712304,535.1972045898438,986.4063720703125,557.1453247070312,1071.6302490234375,85.99601913421186,right_ear,left_ankle,54.32347858677951,52.837463523581924,555.2774047851562,1018.5112609863281,543.8363647460938,994.5785522460938,0.016667
3,13.0,536.612548828125,988.9140014648438,0.615938663482666,538.4827270507812,986.5762329101562,0.605891227722168,535.9112548828125,986.5762329101562,0.6887045502662659,542.22314453125,986.81005859375,0.65605628490448,535.4436645507812,987.277587890625,0.5668349862098694,543.6257934570312,995.2259521484375,0.7295477390289307,543.8595581054688,994.2908325195312,0.5615562200546265,544.794677734375,1012.0577392578125,0.5403964519500732,546.1973266601562,1011.1226196289062,0.4583328068256378,539.8853759765625,1019.5385131835938,0.5203543901443481,541.2880249023438,1019.0709838867188,0.46892231702804565,557.1847534179688,1018.6033935546875,0.6539179086685181,553.4443359375,1018.36962890625,0.4553854465484619,547.1324462890625,1044.5523681640625,0.5778475999832153,545.26220703125,1044.318603515625,0.478465735912323,552.5092163085938,1071.6702880859375,0.6034748554229736,553.4443359375,1070.267578125,0.5772582292556763,140.39124557750483,142.75234626146988,144.99819784064508,147.6094624146697,24.91322309127221,24.59860457457687,16.99335808810631,9.342255515887594,16.872324906459806,8.947805444795362,51.89794921875,53.27246889765814,95.92460042232567,98.74621630552103,535.4436645507812,986.5762329101562,557.1847534179688,1071.6702880859375,86.1008763198986,right_ear,left_ankle,53.63844982097503,52.62002622179767,555.3145446777344,1018.4865112304688,543.74267578125,994.7583923339844,0.033333
4,19.0,537.4818115234375,988.8425903320312,0.6416414976119995,539.3487548828125,986.5089721679688,0.6447098255157471,536.3150024414062,986.7423095703125,0.7193813920021057,542.6159057617188,986.7423095703125,0.6860685348510742,535.1481323242188,987.4424438476562,0.5995381474494934,543.78271484375,995.1435546875,0.722643256187439,543.3159790039062,994.4434204101562,0.547882080078125,544.9495849609375,1011.245849609375,0.5260205268859863,546.3497924804688,1011.0125122070312,0.4432457685470581,540.048828125,1018.4802856445312,0.5244739651679993,541.4490356445312,1018.713623046875,0.4659881293773651,557.0846557617188,1018.713623046875,0.6421093344688416,552.884033203125,1018.713623046875,0.45356935262680054,547.2832641601562,1044.150634765625,0.5657010078430176,544.9495849609375,1044.384033203125,0.4860799014568329,552.4172973632812,1071.68798828125,0.590828537940979,553.3507690429688,1070.054443359375,0.5703611373901367,137.1525771411081,141.74071785221741,144.7024047176676,148.3664129310959,24.341902422253362,23.633554996853906,16.84454888632648,9.1282268668426,16.14451881046402,8.738105190014332,51.34294180025729,53.17957884756539,94.39871637352697,99.0903002986749,535.1481323242188,986.5089721679688,557.0846557617188,1071.68798828125,85.99730122543961,right_ear,left_ankle,54.626354913867324,52.70228731514312,554.9843444824219,1018.713623046875,543.5493469238281,994.7934875488281,0.05
5,25.0,537.35498046875,988.7439575195312,0.6408764123916626,539.2095947265625,986.1939086914062,0.6437796354293823,536.1959228515625,986.4257202148438,0.7221277952194214,542.6869506835938,986.6575927734375,0.6814745664596558,535.2686157226562,987.1212158203125,0.6044588088989258,544.077880859375,995.003173828125,0.7021440267562866,542.455078125,994.53955078125,0.5506278276443481,545.2369995117188,1010.5353393554688,0.5134391784667969,545.7006225585938,1010.5353393554688,0.4492519199848175,540.3687133789062,1018.6491088867188,0.5138247013092041,541.2960205078125,1018.6491088867188,0.4726218581199646,557.291748046875,1018.6491088867188,0.6351875066757202,552.191650390625,1018.6491088867188,0.45913004875183105,547.5552368164062,1044.149658203125,0.5648243427276611,545.0051879882812,1044.61328125,0.4950161576271057,553.1189575195312,1071.736572265625,0.6028919816017151,552.6553344726562,1070.3455810546875,0.5598456859588623,140.03484011853556,144.76821616817332,147.971695229424,147.699915240944,24.137402648191753,23.935082372814175,16.3217281799918,9.232213994052957,15.575356240517158,9.462212525470738,51.698551600035145,53.25120607828335,92.75235320951126,98.91492978736112,535.2686157226562,986.1939086914062,557.291748046875,1071.736572265625,86.47770376595663,right_ear,left_ankle,54.59713814525679,52.9297576828523,554.74169921875,1018.6491088867188,543.2664794921875,994.7713623046875,0.066667
6,31.0,536.7589721679688,988.9125366210938,0.5962746143341064,538.62939453125,986.574462890625,0.5900900363922119,536.0575561523438,986.8082885742188,0.6814128160476685,542.1364135742188,986.8082885742188,0.6576412916183472,535.3561401367188,987.27587890625,0.5784870982170105,543.7730102539062,995.458984375,0.7173911333084106,544.2406005859375,993.8223266601562,0.5469872951507568,544.708251953125,1012.292724609375,0.5390852689743042,546.1110229492188,1010.4223022460938,0.4242948889732361,540.0321655273438,1019.072998046875,0.5297555923461914,541.4349975585938,1018.6054077148438,0.4651234447956085,557.0997314453125,1018.6054077148438,0.6412386894226074,553.3589477539062,1018.37158203125,0.4401167333126068,547.0462646484375,1044.3236083984375,0.5754129886627197,545.4096069335938,1044.3236083984375,0.47441452741622925,552.8912963867188,1071.6785888671875,0.6088688969612122,552.8912963867188,1070.0418701171875,0.5667420625686646,143.82654575663895,142.22756070951868,146.7494777793431,146.58783197020978,24.94138157581193,23.908483033512393,16.705019283759707,9.42488347760628,16.859700095623683,8.236376153906749,51.67240432460064,53.23977350883357,96.45875066121472,99.0017808691457,535.3561401367188,986.574462890625,557.0997314453125,1071.6785888671875,86.20498334471188,right_ear,left_ankle,54.15445902243579,52.69683526842025,555.2293395996094,1018.4884948730469,544.0068054199219,994.6406555175781,0.083333
7,37.0,537.7815551757812,988.7404174804688,0.604723334312439,539.6482543945312,986.4070434570312,0.6081477403640747,536.6148681640625,986.640380859375,0.7032855749130249,542.6817016601562,986.8737182617188,0.6641050577163696,535.21484375,987.3403930664062,0.6064809560775757,543.848388671875,995.2739868164062,0.7036168575286865,543.1483764648438,994.1072387695312,0.5363858938217163,544.5484008789062,1011.6077270507812,0.523578941822052,545.715087890625,1009.974365234375,0.4329734444618225,540.3483276367188,1019.3079223632812,0.5228878855705261,541.5150146484375,1018.60791015625,0.46569281816482544,557.1487426757812,1018.60791015625,0.6352875828742981,552.2485961914062,1018.3745727539062,0.4448873996734619,547.815185546875,1044.0419921875,0.5634765625,545.0150756835938,1044.5086669921875,0.4946383833885193,553.4153442382812,1071.5760498046875,0.618661105632782,551.7819213867188,1070.176025390625,0.561957597732544,144.86913147713898,148.93571723164303,149.75952783479767,148.35176825276596,24.555055879050098,24.287455303533978,16.07338513800316,9.600974594163501,16.348733502447015,8.771181396504486,51.803554710536474,53.099548790074515,93.8140369405445,98.28573477403673,535.21484375,986.4070434570312,557.1487426757812,1071.5760498046875,86.17948760670066,right_ear,left_ankle,53.87674887274282,52.5802233049494,554.6986694335938,1018.4912414550781,543.4983825683594,994.6906127929688,0.1
8,43.0,538.7225341796875,988.7534790039062,0.680723249912262,540.6043090820312,986.4013061523438,0.6798964738845825,537.0760498046875,986.6365356445312,0.7586910724639893,543.191650390625,986.8717651367188,0.6882680654525757,534.9591064453125,987.577392578125,0.6413272023200989,543.8972778320312,995.3395385742188,0.7145552635192871,543.191650390625,994.1634521484375,0.5258593559265137,544.6029663085938,1012.7454833984375,0.5382461547851562,546.0142211914062,1010.86376953125,0.4082818627357483,539.8986206054688,1018.3906860351562,0.5330216884613037,541.3099365234375,1018.861083984375,0.4784180819988251,557.3046264648438,1018.6258544921875,0.6427181959152222,552.3650512695312,1018.6258544921875,0.44316887855529785,547.425537109375,1044.264404296875,0.567894458770752,545.0733642578125,1044.4996337890625,0.4938585162162781,553.5411376953125,1071.5494384765625,0.617841362953186,551.8946533203125,1070.1380615234375,0.5580555200576782,139.94147614897867,137.87269865228618,149.3624157240879,146.29390295493178,24.769212046035683,23.39539824156507,16.93716347598063,9.278325964280834,17.42024429936907,7.348413522939967,51.51435477088877,53.05722937988359,94.35695087254054,99.84110470879465,534.9591064453125,986.4013061523438,557.3046264648438,1071.5494384765625,86.00346724257848,right_ear,left_ankle,54.88142885961875,52.35804288943169,554.8348388671875,1018.6258544921875,543.5444641113281,994.7514953613281,0.116667
9,49.0,538.5604858398438,988.0960693359375,0.6805957555770874,540.4642944335938,985.9542846679688,0.6750971674919128,536.8946533203125,986.1922607421875,0.7499918341636658,543.320068359375,986.4302368164062,0.6934857368469238,535.2288208007812,987.1441650390625,0.6290069818496704,543.7960205078125,995.2354125976562,0.7214161157608032,543.7960205078125,993.8075561523438,0.5333112478256226,544.27197265625,1012.3697509765625,0.5583268404006958,545.6998291015625,1010.2279663085938,0.4294871687889099,539.7503662109375,1018.3191528320312,0.5075551271438599,541.17822265625,1018.0811767578125,0.4872591495513916,557.1227416992188,1018.55712890625,0.6470683813095093,552.1251831054688,1018.3191528320312,0.44476059079170227,547.8416137695312,1044.020751953125,0.5867173075675964,544.9859008789062,1044.2586669921875,0.5122247934341431,553.791015625,1071.6259765625,0.6300373077392578,550.935302734375,1070.1981201171875,0.5667364001274109,143.4547170891334,141.17365826710872,151.69381753542856,147.81171859717406,24.414371236832668,23.435579401796883,16.530407038579373,9.061889383898377,17.140947527206947,7.4726372375585415,51.89261086004275,53.173329688819564,96.1552953970244,99.94069425356392,535.2288208007812,985.9542846679688,557.1227416992188,1071.6259765625,86.49700315602773,right_ear,left_ankle,55.124924418994716,53.02241409795715,554.6239624023438,1018.4381408691406,543.7960205078125,994.521484375,0.133333
10,55.0,538.3722534179688,988.1384887695312,0.6863994598388672,540.2869873046875,985.984375,0.670825183391571,536.9362182617188,985.984375,0.744460940361023,543.3983764648438,986.4630737304688,0.6930955648422241,535.2608032226562,987.1810913085938,0.623848557472229,544.1163940429688,995.079345703125,0.7202761173248291,543.1590576171875,993.8826293945312,0.5398848056793213,544.3557739257812,1011.8331909179688,0.5508235692977905,545.7918090820312,1010.3971557617188,0.43098029494285583,539.8082885742188,1018.5347290039062,0.530476987361908,541.0050048828125,1018.0560302734375,0.48514050245285034,557.2801513671875,1018.5347290039062,0.640894889831543,552.0146484375,1018.29541015625,0.44907209277153015,548.1851806640625,1043.90478515625,0.583879828453064,545.0737915039062,1043.90478515625,0.5285534858703613,553.9293823242188,1071.189697265625,0.6582058668136597,550.8179321289062,1070.2322998046875,0.5839296579360962,138.93668419216127,145.02163866671052,152.5276189086045,148.38895481400886,24.26918320081609,23.847741581047913,16.72306674650819,9.031713748116323,16.7555552641874,8.098779892054504,51.95067503196882,52.76147586849639,95.09208528249195,100.40764950034112,535.2608032226562,985.984375,557.2801513671875,1071.189697265625,86.05789749067219,right_ear,left_ankle,54.51560300811959,53.091022247973115,554.6473999023438,1018.4150695800781,543.6377258300781,994.4809875488281,0.15
