frame,tracker_id,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,right_elbow_angle,left_elbow_angle,right_knee_angle,left_knee_angle,right_shoulder_wrist_dist,left_shoulder_wrist_dist,right_upper_arm_len,right_forearm_len,left_upper_arm_len,left_forearm_len,right_hip_ankle_dist,left_hip_ankle_dist,right_shoulder_wrist_alpha,left_shoulder_wrist_alpha,pose_bbox_x1,pose_bbox_y1,pose_bbox_x2,pose_bbox_y2,max_kpt_distance,max_kpt_1_name,max_kpt_2_name,dist_lw_la,dist_rw_ra,mid_hip_x,mid_hip_y,mid_shoulder_x,mid_shoulder_y,timestamp
1,1.0,528.2210083007812,987.7724609375,0.6758377552032471,530.0137329101562,985.4674682617188,0.6354623436927795,527.9649047851562,985.7235717773438,0.6930820941925049,534.6236572265625,985.7235717773438,0.667138934135437,528.4771118164062,986.23583984375,0.5625601410865784,537.1846923828125,994.4312133789062,0.7314141988754272,534.6236572265625,993.9190063476562,0.5794603824615479,537.1846923828125,1010.56591796875,0.629926323890686,536.6724853515625,1010.56591796875,0.4932519793510437,532.8308715820312,1023.1151123046875,0.6165122985839844,533.5992431640625,1022.6029052734375,0.45288923382759094,550.24609375,1017.9929809570312,0.6527742743492126,544.6117553710938,1017.9929809570312,0.4828564524650574,542.0507202148438,1042.322998046875,0.6211695671081543,537.1846923828125,1043.347412109375,0.5874245166778564,546.404541015625,1069.9825439453125,0.6648547649383545,542.0507202148438,1069.4703369140625,0.5971910953521729,158.66099325573765,160.86627988197793,153.12133664619577,152.4389205110506,28.70218601005649,29.01244238511729,16.772518093783567,12.423118807941822,16.13470458984375,13.282997931432547,51.5410232474914,52.13129757759198,92.04538674571558,98.63083051738703,527.9649047851562,985.4674682617188,550.24609375,1069.9825439453125,85.64404921281843,right_ear,left_ankle,48.79344884798711,47.62335155077328,547.4289245605469,1017.9929809570312,535.9041748046875,994.1751098632812,0.0
2,4.0,528.7918701171875,987.8294677734375,0.5962533950805664,530.5724487304688,985.7945556640625,0.563746452331543,528.7918701171875,986.0489501953125,0.6373804807662964,534.8966674804688,986.0489501953125,0.6264491081237793,528.2831420898438,986.5576782226562,0.5818396806716919,536.931640625,994.1886596679688,0.7282915115356445,534.1336059570312,994.1886596679688,0.5810390114784241,537.4403686523438,1010.4682006835938,0.6296809911727905,536.4229125976562,1010.7225341796875,0.4904586970806122,532.607421875,1022.9321899414062,0.6030406951904297,533.3704833984375,1022.4234619140625,0.4544649124145508,550.1587524414062,1017.8448486328125,0.6532986164093018,544.8170166015625,1017.8448486328125,0.48416590690612793,542.0189819335938,1042.2640380859375,0.6210687160491943,537.1859741210938,1043.2816162109375,0.5853589773178101,546.3432006835938,1069.9901123046875,0.6658443212509155,542.2733764648438,1069.4814453125,0.598268449306488,157.49592198476427,157.01617359959172,152.31195940476076,152.70040497072708,28.245113097940596,29.066981273910603,16.691612602264428,12.092519748229039,16.28748783223557,13.368186218462949,51.6992091023242,52.284672310591304,91.54819783925242,98.55550138978404,528.2831420898438,985.7945556640625,550.1587524414062,1069.9901123046875,85.36472792238122,right_ear,left_ankle,49.02162458168047,47.89274795289454,547.4878845214844,1017.8448486328125,535.5326232910156,994.1886596679688,0.016667
3,7.0,530.0823364257812,987.7064208984375,0.576390266418457,531.8596801757812,985.6751708984375,0.5545626282691956,529.320556640625,985.9290771484375,0.6521941423416138,535.4144897460938,985.9290771484375,0.613939642906189,528.304931640625,986.4368896484375,0.6109076142311096,537.1918334960938,994.5620727539062,0.7259360551834106,533.8909912109375,994.3081665039062,0.5905489921569824,537.6996459960938,1011.0663452148438,0.626768946647644,536.4301147460938,1010.8124389648438,0.5048991441726685,532.6214599609375,1023.0001831054688,0.6070439219474792,533.3831787109375,1022.2384643554688,0.464512437582016,550.141357421875,1017.9219360351562,0.6471004486083984,544.3013916015625,1017.9219360351562,0.482227087020874,542.2700805664062,1042.2974853515625,0.6163032054901123,537.1918334960938,1043.5670166015625,0.578113853931427,546.3327026367188,1069.973876953125,0.6523614525794983,542.2700805664062,1069.466064453125,0.5857508182525635,156.32242302480927,155.18652076706752,153.41135918465358,153.75303638387157,27.934913846513883,28.803028219590086,16.698447765934542,11.825306568099656,16.51208293947242,12.969366222270574,51.584139024409446,52.19109506994659,91.04160391870158,99.13010370129355,528.304931640625,985.6751708984375,550.141357421875,1069.973876953125,85.4601004857303,right_ear,left_ankle,48.933895097442466,48.05645883305255,547.2213745117188,1017.9219360351562,535.5414123535156,994.4351196289062,0.033333
4,10.0,530.215576171875,987.7157592773438,0.5834195613861084,531.9967651367188,985.4256591796875,0.5680019855499268,529.4522094726562,985.6801147460938,0.657271146774292,535.3046875,985.9345703125,0.6311132907867432,528.4344482421875,986.4434814453125,0.6235032677650452,537.0858764648438,994.5859985351562,0.724894642829895,533.7779541015625,994.33154296875,0.589470386505127,538.1036376953125,1011.3799438476562,0.6425834894180298,536.0680541992188,1010.8710327148438,0.49788445234298706,533.0145874023438,1023.0847778320312,0.624171793460846,533.5234985351562,1022.3214111328125,0.4700360894203186,550.3174438476562,1017.9957275390625,0.6485196352005005,544.2105712890625,1017.9957275390625,0.4868853986263275,542.1749267578125,1042.1688232421875,0.6202308535575867,537.0858764648438,1043.4410400390625,0.5867122411727905,546.2461547851562,1069.904296875,0.6595929861068726,542.4293823242188,1069.3953857421875,0.590705156326294,159.58786538776198,153.03341963836425,152.72418012720576,153.03362300882137,27.991024766465316,28.78811935577632,16.69728359699342,11.729702871010717,16.82475667228165,12.763289994595644,51.430511348095266,52.06798407019676,90.52086091740277,98.13017107118708,528.4344482421875,985.4256591796875,550.3174438476562,1069.904296875,85.34028709912569,right_ear,left_ankle,48.65328086389263,47.909016391368006,547.2640075683594,1017.9957275390625,535.4319152832031,994.4587707519531,0.05
5,13.0,527.6002197265625,987.9418334960938,0.6961464881896973,529.3873291015625,985.64404296875,0.66401207447052,527.6002197265625,985.8993530273438,0.6910666227340698,533.98291015625,985.8993530273438,0.6929804086685181,528.8767700195312,986.665283203125,0.5548847913742065,536.7913208007812,994.3245239257812,0.724848747253418,534.2382202148438,994.3245239257812,0.5778247117996216,538.0678100585938,1010.9195556640625,0.636194109916687,536.2807006835938,1010.9195556640625,0.4878223240375519,532.7063598632812,1022.6636962890625,0.619499921798706,533.4722900390625,1022.4083862304688,0.4696512818336487,550.3226318359375,1017.8128662109375,0.6518560647964478,544.961181640625,1018.0681762695312,0.4826449155807495,542.1527709960938,1042.3223876953125,0.6309009790420532,537.046630859375,1043.5989990234375,0.5855541229248047,546.4929809570312,1069.895751953125,0.6755292415618896,542.1527709960938,1069.640380859375,0.604372501373291,159.24703766626422,151.0637643739183,151.68287728676773,152.61971118484118,28.094304956393206,28.632072857141598,16.72025133961171,11.82710438492478,16.644053088712276,12.910073091063111,51.64861524382834,52.223492923090326,91.56223849095687,98.20242394600069,527.6002197265625,985.64404296875,550.3226318359375,1069.895751953125,85.07433112366633,right_ear,left_ankle,49.20302839699738,48.02303682890547,547.6419067382812,1017.9405212402344,535.5147705078125,994.3245239257812,0.066667
6,16.0,528.5199584960938,987.81591796875,0.642851710319519,530.307861328125,985.5171508789062,0.6127535104751587,528.5199584960938,985.7725830078125,0.6665246486663818,534.39453125,986.0279541015625,0.6619410514831543,528.5199584960938,986.538818359375,0.5875935554504395,536.6932983398438,994.4567260742188,0.7276856899261475,534.39453125,994.2012939453125,0.5757190585136414,537.7149658203125,1011.0587768554688,0.6442739963531494,536.4378662109375,1010.8034057617188,0.4873814582824707,532.6066284179688,1022.8079833984375,0.6290319561958313,533.6282958984375,1022.5525512695312,0.4627866744995117,550.2304077148438,1017.955078125,0.6507425308227539,544.8666381835938,1018.21044921875,0.48067623376846313,542.0570678710938,1042.2196044921875,0.6214519739151001,537.2041625976562,1043.2413330078125,0.5784434676170349,546.1437377929688,1069.5491943359375,0.6646504402160645,542.3124389648438,1069.2938232421875,0.5921558737754822,159.53492555143578,152.9800251526007,151.8859512329778,152.87966941542905,28.361609765280452,28.64427801349556,16.727382775767566,12.080401711227653,16.633457084558554,12.811673013526523,51.14718990587335,51.75571174892759,91.5481277174307,98.20235859910532,528.5199584960938,985.5171508789062,550.2304077148438,1069.5491943359375,84.8605922467857,right_ear,left_ankle,48.66203992985274,47.54114898085271,547.5485229492188,1018.082763671875,535.5439147949219,994.3290100097656,0.083333
7,19.0,527.854736328125,987.8338623046875,0.6941511631011963,529.3908081054688,985.5297241210938,0.6604679822921753,527.854736328125,985.7857666015625,0.6986192464828491,533.9990844726562,985.7857666015625,0.6931175589561462,528.622802734375,986.2977905273438,0.5635334253311157,536.815185546875,994.2341918945312,0.7451409101486206,534.5111083984375,993.9781494140625,0.587753415107727,538.0952758789062,1011.3870849609375,0.6487817764282227,536.815185546875,1010.6190185546875,0.5011677742004395,532.9749755859375,1022.9076538085938,0.6325331330299377,533.7430419921875,1021.8836059570312,0.47345560789108276,550.1278686523438,1018.0433959960938,0.6524957418441772,545.2636108398438,1018.2994384765625,0.483712375164032,541.9354858398438,1042.876708984375,0.6363400816917419,537.0712280273438,1043.6446533203125,0.5748607516288757,546.2876586914062,1070.0140380859375,0.6829023361206055,542.1914672851562,1069.501953125,0.6120239496231079,156.86196602553568,151.7693414051993,150.88675152537516,152.6312674335251,27.916024625220675,28.92947684769423,16.799621938048407,11.676000829292942,17.200592193460302,12.60717976645703,51.29459593703868,52.11232917242063,91.57660405049523,97.62817748216874,527.854736328125,985.5297241210938,550.1278686523438,1070.0140380859375,85.55967064729981,right_ear,left_ankle,48.95139396535518,48.36199827281821,547.6957397460938,1018.1714172363281,535.6631469726562,994.1061706542969,0.1
8,22.0,528.338623046875,987.6559448242188,0.6537841558456421,529.8733520507812,985.6096801757812,0.6223480105400085,528.338623046875,985.865478515625,0.674902617931366,534.2215576171875,985.865478515625,0.6719338297843933,528.5944213867188,986.3770141601562,0.5879255533218384,537.03515625,994.5619506835938,0.7374998331069946,534.4773559570312,994.3062133789062,0.5806527137756348,538.3140258789062,1011.6991577148438,0.6475695371627808,536.7793579101562,1010.676025390625,0.5029295086860657,532.6868896484375,1022.9534301757812,0.6450725793838501,533.7100219726562,1021.9302978515625,0.4743453562259674,550.0798950195312,1018.0936279296875,0.654754102230072,545.2200927734375,1018.3494262695312,0.484169602394104,541.8949584960938,1042.6484375,0.6366518139839172,537.2908935546875,1043.6715087890625,0.5761795043945312,546.2431640625,1070.0167236328125,0.6781817674636841,542.1506958007812,1069.5052490234375,0.6098657250404358,156.7402141533986,149.16714291499335,151.95901876305905,152.53749281744297,27.63473981053603,28.722526528729453,16.530878932809433,11.66531061404904,17.18485881116465,12.582659129980048,51.247823362605594,52.064655687256014,91.59113675739228,98.70741364082933,528.338623046875,985.6096801757812,550.0798950195312,1070.0167236328125,85.48145482329068,right_ear,left_ankle,48.97679212659815,48.317915452542906,547.6499938964844,1018.2215270996094,535.7562561035156,994.43408203125,0.116667
9,25.0,529.158447265625,987.8682250976562,0.638851523399353,530.6964721679688,985.5612182617188,0.6069406270980835,528.6458129882812,985.8175048828125,0.6894002556800842,534.7978515625,985.8175048828125,0.6487194299697876,528.1331176757812,986.5865478515625,0.5986014604568481,536.8485717773438,994.5330200195312,0.7317482829093933,534.2852172851562,994.2766723632812,0.5715886354446411,537.8739013671875,1011.9639282226562,0.6480838060379028,536.5922241210938,1010.6822509765625,0.49902933835983276,532.4908447265625,1022.9864501953125,0.6361260414123535,533.5161743164062,1021.7047729492188,0.47752460837364197,550.1781005859375,1018.1160278320312,0.6550278663635254,545.5640258789062,1018.3723754882812,0.4806477725505829,541.975341796875,1042.468017578125,0.6256633996963501,537.3612670898438,1043.237060546875,0.5682767033576965,546.3330688476562,1070.1524658203125,0.6667335033416748,542.2316284179688,1069.6397705078125,0.5965057611465454,156.40256791821966,150.60415440828274,151.2909405742979,152.43898184812466,27.438879875827453,28.785195393069156,16.566993999444,11.443691407872192,17.461038387036997,12.266755456675035,51.37558432686017,52.17830150145394,91.60606728405499,98.70735945279824,528.1331176757812,985.5612182617188,550.1781005859375,1070.1524658203125,85.5248552680359,right_ear,left_ankle,49.155266234212725,48.720869564682765,547.8710632324219,1018.2442016601562,535.56689453125,994.4048461914062,0.133333
10,28.0,530.3792114257812,987.5214233398438,0.6370705366134644,531.9193725585938,985.2112426757812,0.6068918704986572,529.3524780273438,985.724609375,0.7090185880661011,535.25634765625,985.724609375,0.6422814130783081,528.0690307617188,986.4946899414062,0.6414503455162048,536.7964477539062,994.708740234375,0.7203804850578308,533.7161865234375,994.1953735351562,0.5813735723495483,538.0798950195312,1011.6502685546875,0.6233084201812744,536.0263671875,1010.6234741210938,0.5167571306228638,532.689453125,1022.6878662109375,0.6240187883377075,533.45947265625,1021.4044189453125,0.4837612807750702,550.4010009765625,1018.0675048828125,0.6520111560821533,545.010498046875,1018.3241577148438,0.4810018539428711,542.1869506835938,1042.4530029296875,0.623907208442688,537.309814453125,1043.479736328125,0.571003794670105,546.2939453125,1070.1754150390625,0.668671727180481,542.1869506835938,1069.662109375,0.6012980937957764,158.6028297311598,149.63815311921354,152.42761429232073,152.95742400663863,27.210256414476348,28.27894791703219,16.58973850192607,11.082315590047516,16.99007412319295,12.283542886300074,51.41553948344053,52.26951508364632,90.5405623202035,98.35068630522494,528.0690307617188,985.2112426757812,550.4010009765625,1070.1754150390625,85.64234503592715,right_ear,left_ankle,49.39786940125358,49.040529751679074,547.7057495117188,1018.1958312988281,535.2563171386719,994.4520568847656,0.15
