video_id,frame_no,left_wrist_speed,right_wrist_speed,wrist_speed_max,left_elbow_speed,right_elbow_speed,elbow_speed_max,left_elbow_angle,right_elbow_angle,left_elbow_joint_angle,right_elbow_joint_angle,left_arm_length,right_arm_length,left_forearm_length,right_forearm_length,left_shoulder_wrist_dist,right_shoulder_wrist_dist,left_wrist_height_rel,right_wrist_height_rel,bat_arm_wrist_speed,bat_arm_elbow_speed,bat_arm_elbow_angle,bat_arm_extension,arm_activity_score,shoulder_line_angle,hip_line_angle,hip_shoulder_separation,trunk_lean,shoulder_rotation_change,left_shoulder_speed,right_shoulder_speed,shoulder_speed_max,body_center_x,body_center_y,body_center_speed,upper_body_rotation,lower_body_rotation,left_knee_speed,right_knee_speed,knee_speed_max,left_ankle_speed,right_ankle_speed,ankle_speed_max,left_knee_angle,right_knee_angle,front_knee_angle,back_knee_angle,left_hip_speed,right_hip_speed,hip_speed_max,head_movement,head_speed,left_eye_speed,right_eye_speed,eye_separation,head_orientation_angle,left_ear_speed,right_ear_speed,ear_separation,wrist_height_change,pose_activity_score,impact_like_frame_flag
3658b9c7-b70d-4cc4-af20-3b324ba0a954_delivery_11,0,0.0,0.0,0.0,0.0,0.0,0.0,105.35972292539063,88.79717654300075,171.1498867300852,152.4771293871682,29.558955276390677,27.954609981331952,14.058467502530936,13.906036541345594,29.558955276390677,27.954609981331952,-27.853851318359375,-27.33489990234375,0.0,0.0,152.4771293871682,27.954609981331952,0.0,157.36182795927277,167.61188557328617,10.2500576140134,-110.8942445511253,0.0,0.0,0.0,0.0,230.59597396850586,431.62711334228516,0.0,157.36182795927277,167.61188557328617,0.0,0.0,0.0,0.0,0.0,0.0,157.96834942011668,164.9882069888058,164.9882069888058,157.96834942011668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.174561809061289,174.35857060371006,0.0,0.0,9.17005958951376,0.0,0.0,0
3658b9c7-b70d-4cc4-af20-3b324ba0a954_delivery_11,1,29.1136161132385,11.711138896120184,29.1136161132385,6.98096374312083,7.552673828707503,7.552673828707503,105.72877659723878,88.73807154199564,171.0458365536661,153.0930784093332,30.045865529987555,28.169072179232554,14.489721286120947,14.105697280312887,30.045865529987555,28.169072179232554,-28.227874755859375,-27.5701904296875,11.711138896120184,7.552673828707503,153.0930784093332,28.169072179232554,11.534593360851202,161.06019528075052,169.58584369356973,8.525648412819208,-110.90131887519303,3.698367321477747,5.694075364768447,8.155092219151745,8.155092219151745,230.56035614013672,431.7060317993164,4.329189461644874,161.06019528075052,169.58584369356973,8.032470195055216,5.7845403697119275,8.032470195055216,8.306545191767572,8.044779058109313,8.306545191767572,157.4221418171135,166.03675900209709,166.03675900209709,157.4221418171135,7.64958327383955,7.7327587038545085,7.7327587038545085,3.7387916986008323,3.7387916986008323,3.395643294771751,4.931372927963505,4.1569418878024695,174.8369505953681,0.47459065533835526,5.74104719655223,9.13754834018897,-0.344940185546875,9.563186413120441,0
3658b9c7-b70d-4cc4-af20-3b324ba0a954_delivery_11,2,15.072718359572773,7.909601097876899,15.072718359572773,0.7047512533102972,5.657761713352176,5.657761713352176,105.81165091181172,88.81255884566015,170.74072555658378,153.3318849691572,30.348642739329073,28.34060969523716,14.787642575013585,14.270365814734205,30.348642739329073,28.34060969523716,-28.462127685546875,-27.73419189453125,7.909601097876899,5.657761713352176,153.3318849691572,28.34060969523716,6.030550124593532,162.7159260389983,170.4959402144442,7.780014175445899,-110.77070525394274,1.6557307582477847,1.9892933394771402,4.849174983971903,4.849174983971903,230.51879119873047,431.6883850097656,2.2577940204736113,162.7159260389983,170.4959402144442,0.8950632550828255,2.421313574536795,2.421313574536795,2.9217999296948354,4.240517205009079,4.240517205009079,157.28768022135316,166.87563495049673,166.87563495049673,157.28768022135316,1.1140013340240251,5.7438592297880575,5.7438592297880575,3.1896848893682805,3.1896848893682805,2.5188976099126865,4.617039533283841,4.116452907908742,175.09774553315074,2.7263421185464987,6.943234101840674,9.047444297911186,-0.16070556640625,4.4599879396414,0
3658b9c7-b70d-4cc4-af20-3b324ba0a954_delivery_11,3,9.801762742349817,18.28018190004976,18.28018190004976,1.871472905632836,9.313628989347599,9.313628989347599,105.31283751987188,89.54223743396305,170.0395979384304,153.84281525406485,30.583335436992595,28.708189080968378,14.980638382249984,14.504734385139418,30.583335436992595,28.708189080968378,-28.70721435546875,-28.0372314453125,18.28018190004976,9.313628989347599,153.84281525406485,28.708189080968378,9.360774099997526,162.44158286460151,169.0640320043035,6.622449139701985,-110.63767291619558,-0.27434317439679035,9.256655721633605,7.640942340971534,9.256655721633605,230.4056739807129,431.51746368408203,10.24812233844247,162.44158286460151,169.0640320043035,7.307437945317291,2.1026158708592395,7.307437945317291,5.311713344519606,4.488880038677675,5.311713344519606,157.5467949120963,167.36820253463188,167.36820253463188,157.5467949120963,15.885017448956374,10.522142746223409,15.885017448956374,10.75534210187316,10.75534210187316,10.895475690971606,12.734338216933269,4.104723082308736,175.67475573772293,8.183639272743015,12.916148382365849,8.998663671653116,-0.1365966796875,8.481870999544896,0
3658b9c7-b70d-4cc4-af20-3b324ba0a954_delivery_11,4,7.014737218334549,17.593507526422453,17.593507526422453,2.2631052820510287,14.152825468054264,14.152825468054264,105.71469397768793,90.0632509617119,170.0525661584936,154.572985387391,30.701547190178246,29.029076263319418,15.0185817032044,14.664731911956629,30.701547190178246,29.029076263319418,-28.74560546875,-28.331024169921875,17.593507526422453,14.152825468054264,154.572985387391,29.029076263319418,9.529181792603067,164.346917208047,170.1901224823052,5.843205274258224,-110.05370588839031,1.9053343434454746,6.784401712000963,9.36651354875514,9.36651354875514,230.25594329833984,431.4678421020508,7.8869478645389695,164.346917208047,170.1901224823052,4.522786223369592,9.705387538538512,9.705387538538512,7.7987424969122126,8.376932646714588,8.376932646714588,157.87354794002195,167.8792641342254,167.8792641342254,157.87354794002195,9.703342939440555,18.142468633048242,18.142468633048242,7.884946729854122,7.884946729854122,6.782738604142511,9.438881222802117,4.057347368371078,176.0761176618866,6.867140375483939,10.955241940335027,8.942996483847207,-0.06451416015625,9.618729269470176,0
3658b9c7-b70d-4cc4-af20-3b324ba0a954_delivery_11,5,36.30342304632507,11.121016347184993,36.30342304632507,23.882022906460463,15.654837759029572,23.882022906460463,105.57999043322252,90.88496549525024,170.56867502680996,155.74866895455457,30.234587617341095,29.188831835098345,14.704653166804487,14.670957508571622,30.234587617341095,29.188831835098345,-28.38385009765625,-28.46356201171875,11.121016347184993,15.654837759029572,155.74866895455457,29.188831835098345,19.377292146673113,162.27719525392075,168.09992949399407,5.822734240073316,-109.53972444516316,-2.069721954126237,17.503916625302022,11.798536195736567,17.503916625302022,230.04008102416992,431.2209167480469,16.39883013051274,162.27719525392075,168.09992949399407,4.2966366425423335,8.003281264993358,8.003281264993358,4.467616378128939,4.861168874202749,4.861168874202749,159.3389857640956,168.04613446412947,168.04613446412947,159.3389857640956,23.204155768191523,16.763980826881262,23.204155768191523,10.248621191679346,10.248621191679346,9.871094301419607,11.081673994716343,4.0614355546239835,176.47267616540074,11.482354350474653,11.131506898725467,8.99145643096535,0.3907318115234375,14.821716052914903,0
3658b9c7-b70d-4cc4-af20-3b324ba0a954_delivery_11,6,51.94545293480767,18.30532826125567,51.94545293480767,29.75004855232625,15.656239472489663,29.75004855232625,105.38771442830775,91.49754452771147,170.86167933933842,156.4474858275854,29.558499303989407,29.13167231978303,14.235511503561193,14.555620746426529,29.558499303989407,29.13167231978303,-27.81549072265625,-28.383392333984375,18.30532826125567,15.656239472489663,156.4474858275854,29.13167231978303,24.815831113686773,159.99161215960248,166.33281711091186,6.341204951309379,-108.88623340515207,-2.2855830943182696,19.85859509462859,13.379322366612787,19.85859509462859,229.85683059692383,430.91043853759766,18.026191933518938,159.99161215960248,166.33281711091186,2.7208291811539262,7.16565849307653,7.16565849307653,6.012883962955772,1.8547508457103241,6.012883962955772,160.80004129839364,168.13466329968688,168.13466329968688,160.80004129839364,24.548153103554927,20.124412426697237,24.548153103554927,12.45646002146232,12.45646002146232,12.069721053117108,12.05584138899736,4.055729830590047,176.4629561080949,14.441761679843912,11.387734155218183,9.029332102307789,0.65557861328125,17.610139557939114,0
3658b9c7-b70d-4cc4-af20-3b324ba0a954_delivery_11,7,58.033284426224164,20.995627511747315,58.033284426224164,31.61700439193909,16.56346620247081,31.61700439193909,105.27906981631213,92.0204442736241,171.09592764885326,157.12065638921092,28.742203066435703,28.982406194194244,13.682953858673137,14.40764420384524,28.742203066435703,28.982406194194244,-27.092803955078125,-28.22076416015625,20.995627511747315,16.56346620247081,157.12065638921092,28.982406194194244,26.44869581717316,157.8455342641693,164.4363053289825,6.590771064813225,-108.23469873774228,-2.1460778954331943,18.73666450817772,12.746127862479858,18.73666450817772,229.69707107543945,430.6465835571289,15.42259344460919,157.8455342641693,164.4363053289825,1.3110035087985326,7.6362293908582926,7.6362293908582926,4.276583181546552,1.737418013977978,4.276583181546552,162.00259339222262,168.1127481616274,168.1127481616274,162.00259339222262,20.940493623319878,16.320216172703514,20.940493623319878,7.418456199915611,7.418456199915611,7.5584964166825825,7.11031184632681,4.076825100675324,176.43916940157797,12.103403473527294,7.3949326390135734,9.131463388160702,0.7570953369140625,17.576176566186977,0
3658b9c7-b70d-4cc4-af20-3b324ba0a954_delivery_11,8,35.48470279773371,23.38989016718683,35.48470279773371,32.066621273212995,20.60090518422851,32.066621273212995,105.65176532437945,91.91200554263673,171.6897329649314,157.64520522347192,28.356911448233173,28.68063596476455,13.608321992675172,14.289649528393271,28.356911448233173,28.68063596476455,-26.709014892578125,-27.963958740234375,23.38989016718683,20.60090518422851,157.64520522347192,28.68063596476455,23.149146931841898,158.16366127174078,165.48745223817113,7.3237909664303515,-107.6471158195475,0.3181270075714906,16.59435783807301,10.758404330616314,16.59435783807301,229.61791229248047,430.49747467041016,8.440908277260897,158.16366127174078,165.48745223817113,3.394047697879206,4.872053213236691,4.872053213236691,1.821018050538021,6.594416000883592,6.594416000883592,162.733527156945,169.13600330108085,169.13600330108085,162.733527156945,6.178302345615149,14.797054131612153,14.797054131612153,6.726546366159406,6.726546366159406,7.317874704055777,6.152412105740663,4.068666702567282,176.12323418244853,11.236477778429627,7.812079477913425,9.175704015656041,0.5573272705078125,14.712647752568015,0
3658b9c7-b70d-4cc4-af20-3b324ba0a954_delivery_11,9,23.710199125410092,22.133419933497837,23.710199125410092,24.58137805253641,21.490935616262217,24.58137805253641,105.4524192189072,91.62828250336042,171.86880300328136,158.18176268974673,28.130720337447034,28.47298774718921,13.630458861568421,14.237482479543056,28.130720337447034,28.47298774718921,-26.53643798828125,-27.8153076171875,22.133419933497837,21.490935616262217,158.18176268974673,28.47298774718921,19.470820379644753,159.3146824178577,166.3156213330228,7.000938915165079,-107.29282214766502,1.151021146116932,11.85191649683563,13.057073053326334,13.057073053326334,229.54188919067383,430.3383560180664,8.817349025074659,159.3146824178577,166.3156213330228,2.823538728187346,3.1927852085274813,3.1927852085274813,1.1356386435157069,3.0528966686041454,3.0528966686041454,162.97929640954695,169.97205535344975,169.97205535344975,162.97929640954695,5.949242181976019,10.355263539854578,10.355263539854578,7.53151651392911,7.53151651392911,6.651461748866026,7.227463802952962,4.0423753098138855,176.3407373040665,7.913594506796091,10.033266839273812,9.167190076645342,0.398040771484375,11.944523937377816,0
