video_id,frame_no,left_wrist_speed,right_wrist_speed,wrist_speed_max,left_elbow_speed,right_elbow_speed,elbow_speed_max,left_elbow_angle,right_elbow_angle,left_elbow_joint_angle,right_elbow_joint_angle,left_wrist_height_rel,right_wrist_height_rel,bat_arm_wrist_speed,bat_arm_elbow_speed,bat_arm_elbow_angle,arm_activity_score,shoulder_line_angle,hip_line_angle,hip_shoulder_separation,trunk_lean,shoulder_rotation_change,left_shoulder_speed,right_shoulder_speed,shoulder_speed_max,body_center_x,body_center_y,body_center_speed,upper_body_rotation,lower_body_rotation,left_knee_speed,right_knee_speed,knee_speed_max,left_ankle_speed,right_ankle_speed,ankle_speed_max,left_knee_angle,right_knee_angle,front_knee_angle,back_knee_angle,left_hip_speed,right_hip_speed,hip_speed_max,head_movement,head_speed,left_eye_speed,right_eye_speed,head_orientation_angle,left_ear_speed,right_ear_speed,wrist_height_change,pose_activity_score,impact_like_frame_flag
f8f1aab8-1b0d-4522-b523-ebe57c821251_delivery_1,0,0.0,0.0,0.0,0.0,0.0,0.0,77.48978895908108,79.19012671282455,164.80951836904586,154.6362158473781,-22.79791259765625,-19.347442626953125,0.0,0.0,154.6362158473781,0.0,177.89211254231148,169.2170720991061,8.675040443205376,-123.83908508863799,0.0,0.0,0.0,0.0,214.30002212524414,392.5584411621094,0.0,177.89211254231148,169.2170720991061,0.0,0.0,0.0,0.0,0.0,0.0,168.39816959994502,172.5444018904834,172.5444018904834,168.39816959994502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.92897407664327,0.0,0.0,0.0,0.0,0
f8f1aab8-1b0d-4522-b523-ebe57c821251_delivery_1,1,11.747692131337265,20.09117288112777,20.09117288112777,3.8722684654389736,23.143083640289603,23.143083640289603,77.69776805898788,81.6938572881501,165.6793932323721,158.60812371016146,-23.25274658203125,-19.455780029296875,20.09117288112777,23.143083640289603,158.60812371016146,10.9532453234512,177.75925528808784,171.1318966104114,6.627358677676455,-123.59083328381881,-0.13285725422363726,3.6163348620446194,3.248919960468986,3.6163348620446194,214.21681213378906,392.4625930786133,3.8078447984451125,177.75925528808784,171.1318966104114,22.43407143901758,66.83449876425071,66.83449876425071,51.13620953407964,87.87184761807279,87.87184761807279,165.16037172533794,166.77758443364658,166.77758443364658,165.16037172533794,2.9837024895899136,9.721072267555979,9.721072267555979,2.927048627191873,2.927048627191873,2.4461308016951295,2.255105025633025,-176.0449942548652,3.0507460633665286,0.6932724643019045,-0.2130889892578125,25.558406171106146,0
f8f1aab8-1b0d-4522-b523-ebe57c821251_delivery_1,2,0.0,0.0,0.0,0.0,0.0,0.0,77.69776805898788,81.6938572881501,165.6793932323721,158.60812371016146,-23.25274658203125,-19.455780029296875,0.0,0.0,158.60812371016146,0.0,177.75925528808784,171.1318966104114,6.627358677676455,-123.59083328381881,0.0,0.0,0.0,0.0,214.21681213378906,392.4625930786133,0.0,177.75925528808784,171.1318966104114,0.0,0.0,0.0,0.0,0.0,0.0,165.16037172533794,166.77758443364658,166.77758443364658,165.16037172533794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-176.0449942548652,0.0,0.0,0.0,0.0,0
f8f1aab8-1b0d-4522-b523-ebe57c821251_delivery_1,3,7.3290756858582355,49.943080072592394,49.943080072592394,7.717354263387245,12.963742279808761,12.963742279808761,76.93204850982673,84.07720688960234,164.69725309663428,147.8943966700517,-23.2000732421875,-18.52801513671875,49.943080072592394,12.963742279808761,147.8943966700517,14.32477850431694,177.70710925370642,172.13411573160658,5.572993522099836,-123.28576668157609,-0.052146034381422623,1.814096870854517,6.18132185340051,6.18132185340051,214.24206924438477,392.4073944091797,1.8210802477086128,177.70710925370642,172.13411573160658,10.622568002265721,19.330516250272783,19.330516250272783,22.01232421274156,39.714990814664965,39.714990814664965,164.1326227787756,165.36973555991645,165.36973555991645,164.1326227787756,4.008708795076112,2.926305141611033,4.008708795076112,0.3083574380130012,0.3083574380130012,0.238037109375,2.1642076886013983,-175.88954901590157,0.2890762184083904,5.418090897663577,0.5518798828125,15.380340353544485,0
f8f1aab8-1b0d-4522-b523-ebe57c821251_delivery_1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.70710925370642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0
f8f1aab8-1b0d-4522-b523-ebe57c821251_delivery_1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0
f8f1aab8-1b0d-4522-b523-ebe57c821251_delivery_1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0
f8f1aab8-1b0d-4522-b523-ebe57c821251_delivery_1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0
f8f1aab8-1b0d-4522-b523-ebe57c821251_delivery_1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0
f8f1aab8-1b0d-4522-b523-ebe57c821251_delivery_1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0
