video_id,frame_no,fps,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,10,54.852635824507416,185.7014923095703,284.9580993652344,187.66163635253906,282.819091796875,184.44204711914062,282.57257080078125,191.3137664794922,284.1115417480469,184.0438232421875,283.05859375,194.9756622314453,295.7447814941406,186.13914489746094,295.2077941894531,196.74386596679688,311.84503173828125,189.0980224609375,310.7152404785156,192.2545623779297,323.8394470214844,186.987548828125,321.57086181640625,204.2638397216797,318.913330078125,198.37420654296875,318.961181640625,198.16598510742188,341.23248291015625,196.51760864257812,341.4060363769531,197.88864135742188,366.6212463378906,197.2804718017578,366.3594055175781
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,11,54.852635824507416,185.7150421142578,284.9963684082031,187.67384338378906,282.86065673828125,184.47772216796875,282.607666015625,191.33792114257812,284.1415710449219,184.1177520751953,283.06866455078125,194.97093200683594,295.7384948730469,186.2471466064453,295.1463623046875,196.8309783935547,311.8419494628906,189.18606567382812,310.5541076660156,192.31103515625,323.86468505859375,186.9727783203125,321.2911376953125,204.25503540039062,318.907470703125,198.44290161132812,318.9173583984375,198.16075134277344,341.3648681640625,196.5867462158203,341.4595642089844,197.919189453125,366.7188720703125,197.2598114013672,366.3420715332031
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,12,54.852635824507416,185.6885528564453,284.97314453125,187.65199279785156,282.8339538574219,184.47784423828125,282.5738525390625,191.3443603515625,284.128662109375,184.18629455566406,283.033203125,194.93081665039062,295.7321472167969,186.4170684814453,295.1210021972656,196.89483642578125,311.83831787109375,189.4031982421875,310.54150390625,192.37950134277344,323.85858154296875,187.09815979003906,321.201171875,204.2655792236328,318.9029846191406,198.5944061279297,318.88385009765625,198.1575927734375,341.5010986328125,196.7195587158203,341.5079040527344,197.95217895507812,366.8594665527344,197.25950622558594,366.3294982910156
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,13,54.852635824507416,185.67831420898438,285.0223083496094,187.64772033691406,282.88531494140625,184.5081024169922,282.6163024902344,191.3855743408203,284.17352294921875,184.31192016601562,283.049072265625,194.93832397460938,295.7396545410156,186.6090850830078,295.0934143066406,196.9562225341797,311.8462829589844,189.58908081054688,310.52294921875,192.44615173339844,323.8409423828125,187.22935485839844,321.1155700683594,204.29800415039062,318.8777160644531,198.75442504882812,318.82177734375,198.1705780029297,341.5776672363281,196.86602783203125,341.475830078125,197.9674072265625,366.9434814453125,197.29095458984375,366.2325744628906
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,14,54.852635824507416,185.64028930664062,285.0904846191406,187.5968475341797,282.9615783691406,184.537353515625,282.68145751953125,191.3619842529297,284.24517822265625,184.49400329589844,283.08447265625,194.91311645507812,295.759765625,186.88873291015625,295.081298828125,197.0242156982422,311.8500061035156,189.95333862304688,310.56610107421875,192.4775848388672,323.8194885253906,187.48773193359375,321.16632080078125,204.33291625976562,318.87481689453125,198.9923095703125,318.7686462402344,198.17428588867188,341.6658935546875,197.0345916748047,341.4080505371094,197.97494506835938,367.0088806152344,197.34829711914062,366.0318603515625
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,15,54.852635824507416,185.58998107910156,285.1257629394531,187.53176879882812,283.0061340332031,184.541748046875,282.7166748046875,191.30723571777344,284.28912353515625,184.61312866210938,283.1012878417969,194.90432739257812,295.7609558105469,187.00180053710938,295.0733947753906,197.07456970214844,311.85284423828125,190.1827850341797,310.62371826171875,192.47894287109375,323.78265380859375,187.61778259277344,321.2861633300781,204.33938598632812,318.8279724121094,199.07083129882812,318.7062683105469,198.25296020507812,341.6451416015625,197.1037139892578,341.35638427734375,198.00965881347656,367.04766845703125,197.38763427734375,366.01751708984375
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,16,54.852635824507416,185.56800842285156,285.0962829589844,187.50534057617188,282.965087890625,184.51663208007812,282.678955078125,191.27670288085938,284.2506103515625,184.6000213623047,283.0714111328125,194.8731231689453,295.7557067871094,187.04750061035156,295.1053466796875,197.08302307128906,311.8410949707031,190.33262634277344,310.71246337890625,192.46014404296875,323.7245178222656,187.77490234375,321.3922424316406,204.3672637939453,318.7679443359375,199.14744567871094,318.664794921875,198.3109588623047,341.55706787109375,197.21771240234375,341.3063659667969,198.01998901367188,367.0237731933594,197.41697692871094,366.045166015625
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,17,54.852635824507416,185.48985290527344,285.0930480957031,187.41603088378906,282.9566955566406,184.46603393554688,282.66998291015625,191.20816040039062,284.2100830078125,184.62588500976562,283.0224914550781,194.85720825195312,295.7104187011719,187.09573364257812,295.0409240722656,197.07907104492188,311.81353759765625,190.4397735595703,310.7254333496094,192.4574737548828,323.6740417480469,188.0156707763672,321.4804992675781,204.4053955078125,318.6977844238281,199.23095703125,318.5765380859375,198.35244750976562,341.568115234375,197.3490447998047,341.2362976074219,198.0084228515625,367.1136474609375,197.48757934570312,365.9995422363281
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,18,54.852635824507416,185.43936157226562,285.0548095703125,187.37608337402344,282.9115905761719,184.41273498535156,282.6201171875,191.1886749267578,284.1435546875,184.5777587890625,282.93994140625,194.81536865234375,295.6543884277344,187.1017303466797,294.9575500488281,197.0516815185547,311.7848205566406,190.5159912109375,310.714599609375,192.44837951660156,323.6435241699219,188.20651245117188,321.5589599609375,204.41497802734375,318.6553955078125,199.27561950683594,318.5162353515625,198.35643005371094,341.6195373535156,197.4499969482422,341.21295166015625,197.99728393554688,367.2147521972656,197.5372772216797,365.9705810546875
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,19,54.852635824507416,184.73179626464844,285.23468017578125,186.566650390625,283.1100769042969,183.92063903808594,282.8536682128906,190.5677490234375,284.259033203125,184.6417999267578,283.1301574707031,194.7340850830078,295.61334228515625,187.04461669921875,294.9656982421875,196.9270477294922,311.66827392578125,190.3882293701172,310.6629333496094,192.2468719482422,323.55950927734375,188.2020263671875,321.77374267578125,204.34994506835938,318.60882568359375,199.2059783935547,318.45233154296875,198.42898559570312,341.8713684082031,197.2184295654297,341.4219665527344,198.10850524902344,367.5577087402344,197.3114776611328,366.1963195800781
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,20,54.852635824507416,184.17002868652344,285.4673767089844,185.8771209716797,283.3420715332031,183.54701232910156,283.1362609863281,189.97555541992188,284.37542724609375,184.83013916015625,283.3492431640625,194.65858459472656,295.57415771484375,187.24884033203125,295.01593017578125,196.7934112548828,311.44769287109375,190.18544006347656,310.6650390625,192.12318420410156,323.50653076171875,188.21498107910156,321.9455261230469,204.26156616210938,318.64813232421875,199.29611206054688,318.4812927246094,198.47218322753906,342.0450744628906,197.08140563964844,341.51031494140625,198.1630401611328,367.8118591308594,197.063720703125,366.2798156738281
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,21,54.852635824507416,183.37767028808594,285.6880187988281,184.93533325195312,283.5976257324219,183.07269287109375,283.42156982421875,189.179931640625,284.5443420410156,185.14353942871094,283.5698547363281,194.4795379638672,295.53668212890625,187.42381286621094,295.0170593261719,196.659912109375,311.30419921875,190.12319946289062,310.6343078613281,191.9920654296875,323.4796447753906,188.27078247070312,322.2153625488281,204.1630096435547,318.7218017578125,199.42037963867188,318.5119323730469,198.41262817382812,342.38616943359375,196.73985290527344,341.73736572265625,198.2764129638672,368.139892578125,196.79844665527344,366.3510437011719
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,22,54.852635824507416,182.7191619873047,285.8212585449219,184.15394592285156,283.7427673339844,182.62611389160156,283.6123046875,188.51060485839844,284.6510925292969,185.30076599121094,283.76849365234375,194.37527465820312,295.5453796386719,187.52915954589844,295.1257629394531,196.58810424804688,311.1044616699219,189.77052307128906,310.626953125,191.93597412109375,323.4926452636719,188.00440979003906,322.3358459472656,204.01229858398438,318.80340576171875,199.39520263671875,318.5920715332031,198.33480834960938,342.544189453125,196.2855224609375,341.89031982421875,198.36891174316406,368.3006591796875,196.40699768066406,366.4766540527344
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,23,54.852635824507416,182.0576629638672,285.9828796386719,183.343994140625,283.917724609375,182.20677185058594,283.8349609375,187.78392028808594,284.7768249511719,185.5494842529297,283.9896545410156,194.2702178955078,295.55908203125,187.69085693359375,295.23724365234375,196.5389862060547,310.91546630859375,189.4123992919922,310.6446533203125,191.83985900878906,323.47955322265625,187.65838623046875,322.44134521484375,203.8815155029297,318.86279296875,199.4452667236328,318.6399841308594,198.3148651123047,342.7455749511719,196.00648498535156,342.0143127441406,198.45448303222656,368.5196228027344,196.225341796875,366.5431823730469
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,24,54.852635824507416,182.1125030517578,285.9614562988281,183.36349487304688,283.8742370605469,182.2545928955078,283.8065185546875,187.7006072998047,284.71685791015625,185.6534423828125,283.9568176269531,194.2071075439453,295.538330078125,187.92408752441406,295.26123046875,196.57431030273438,310.83135986328125,189.26902770996094,310.7231140136719,191.94387817382812,323.5387268066406,187.49830627441406,322.4508056640625,203.8308868408203,318.9053955078125,199.62063598632812,318.6893615722656,198.22911071777344,342.7182312011719,196.0965576171875,341.93255615234375,198.40550231933594,368.4891662597656,196.30238342285156,366.4432067871094
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,25,54.852635824507416,182.12969970703125,285.8720703125,183.388427734375,283.80780029296875,182.2676239013672,283.7215270996094,187.6658935546875,284.71307373046875,185.57144165039062,283.92181396484375,194.05747985839844,295.56378173828125,187.77548217773438,295.231689453125,196.52406311035156,310.9527893066406,189.3021697998047,310.69500732421875,191.84722900390625,323.5517883300781,187.37106323242188,322.5373840332031,203.85044860839844,318.8985290527344,199.6525421142578,318.6562194824219,198.08872985839844,342.84124755859375,196.1151885986328,341.9802551269531,198.41868591308594,368.51007080078125,196.3932342529297,366.2915954589844
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,26,54.852635824507416,182.43919372558594,285.7742004394531,183.7099609375,283.6958312988281,182.465576171875,283.61383056640625,187.84832763671875,284.6181945800781,185.51588439941406,283.841796875,194.13328552246094,295.5557556152344,187.71337890625,295.22198486328125,196.601806640625,310.9169616699219,188.9453887939453,310.67938232421875,191.89877319335938,323.5553283691406,187.04505920410156,322.37042236328125,203.8151397705078,318.9056091308594,199.54721069335938,318.6750183105469,198.13253784179688,342.77349853515625,196.2698516845703,341.8714904785156,198.4004364013672,368.43927001953125,196.52548217773438,366.1982727050781
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,27,54.852635824507416,182.7411346435547,285.7583923339844,184.00486755371094,283.6946716308594,182.71461486816406,283.6058654785156,187.987060546875,284.6225891113281,185.5717315673828,283.8429260253906,194.13458251953125,295.5354309082031,187.6811065673828,295.1952209472656,196.55296325683594,310.9781799316406,188.89016723632812,310.7250061035156,191.86654663085938,323.5931091308594,186.9615936279297,322.3064270019531,203.84938049316406,318.8906555175781,199.57412719726562,318.6667785644531,198.18714904785156,342.7835998535156,196.5154266357422,341.81536865234375,198.42445373535156,368.4054870605469,196.78604125976562,366.04400634765625
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,28,54.852635824507416,183.01539611816406,285.7184143066406,184.27230834960938,283.6650695800781,182.92236328125,283.5755615234375,188.11318969726562,284.603515625,185.5594940185547,283.83734130859375,194.1612548828125,295.51080322265625,187.5557861328125,295.1925354003906,196.5161590576172,311.04302978515625,188.7713623046875,310.7734680175781,191.887451171875,323.68304443359375,186.8927764892578,322.2606201171875,203.86508178710938,318.8551330566406,199.47935485839844,318.6647644042969,198.2371826171875,342.6543884277344,196.51467895507812,341.7534484863281,198.45628356933594,368.24822998046875,196.7318115234375,365.9925537109375
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,29,54.852635824507416,183.2761993408203,285.68963623046875,184.5304412841797,283.6404113769531,183.10813903808594,283.55511474609375,188.24842834472656,284.58270263671875,185.510986328125,283.8446044921875,194.22926330566406,295.492431640625,187.37445068359375,295.2097473144531,196.50892639160156,311.1149597167969,188.60073852539062,310.8379211425781,191.91372680664062,323.7762145996094,186.74708557128906,322.25048828125,203.88363647460938,318.7945251464844,199.32400512695312,318.6441650390625,198.2706298828125,342.49267578125,196.46258544921875,341.6734924316406,198.5287322998047,368.08251953125,196.72686767578125,365.9649353027344
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,30,54.852635824507416,183.4583282470703,285.6516418457031,184.72525024414062,283.58221435546875,183.21287536621094,283.5155334472656,188.40357971191406,284.50677490234375,185.4729766845703,283.81829833984375,194.37301635742188,295.438232421875,187.3302459716797,295.2525329589844,196.54957580566406,311.07568359375,188.29281616210938,310.9495544433594,192.02896118164062,323.86798095703125,186.42784118652344,322.11474609375,203.85899353027344,318.7631530761719,199.1767578125,318.67559814453125,198.3240966796875,342.2853698730469,196.43096923828125,341.58953857421875,198.57977294921875,367.92791748046875,196.72911071777344,366.04736328125
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,31,54.852635824507416,183.55966186523438,285.7105407714844,184.849609375,283.6460266113281,183.27117919921875,283.5832824707031,188.53123474121094,284.56842041015625,185.41464233398438,283.8977355957031,194.41636657714844,295.4338073730469,187.2472686767578,295.3005065917969,196.5068817138672,311.0968322753906,188.14112854003906,311.02203369140625,192.07643127441406,323.94598388671875,186.19058227539062,322.0556335449219,203.88502502441406,318.7058410644531,199.12551879882812,318.6539611816406,198.3193359375,342.19488525390625,196.50076293945312,341.5493469238281,198.62957763671875,367.83160400390625,196.80465698242188,366.0121765136719
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,32,54.852635824507416,183.56968688964844,285.7191162109375,184.87454223632812,283.6556091308594,183.26817321777344,283.59326171875,188.55250549316406,284.5824279785156,185.36703491210938,283.91778564453125,194.4097137451172,295.43939208984375,187.13961791992188,295.3413391113281,196.48524475097656,311.1085205078125,187.89324951171875,311.05487060546875,192.09889221191406,323.949462890625,185.79322814941406,321.93829345703125,203.91567993164062,318.6681823730469,199.1023406982422,318.63909912109375,198.28207397460938,342.07745361328125,196.5178680419922,341.45599365234375,198.65345764160156,367.7313537597656,196.82411193847656,365.9391784667969
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,33,54.852635824507416,183.744140625,285.8103942871094,185.0985870361328,283.7538146972656,183.3876495361328,283.6751403808594,188.76309204101562,284.6881103515625,185.31117248535156,283.9911804199219,194.41661071777344,295.5026550292969,187.07891845703125,295.3907775878906,196.47666931152344,311.1615905761719,187.88987731933594,311.1147155761719,192.12188720703125,323.9210510253906,185.74606323242188,321.9345703125,203.95486450195312,318.66583251953125,199.10296630859375,318.634521484375,198.22390747070312,342.0661926269531,196.63690185546875,341.3955078125,198.6781005859375,367.7037353515625,196.90921020507812,365.826171875
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,34,54.852635824507416,183.6788787841797,285.8078308105469,185.0586395263672,283.7996520996094,183.36614990234375,283.6823425292969,188.72299194335938,284.77020263671875,185.2780303955078,283.98529052734375,194.26988220214844,295.5227355957031,186.92819213867188,295.29046630859375,196.3841552734375,311.2402038574219,188.18336486816406,310.9378356933594,191.9770050048828,323.86395263671875,185.9122772216797,321.8394470214844,203.9885711669922,318.6943054199219,199.11502075195312,318.60296630859375,198.0972900390625,342.19488525390625,196.59947204589844,341.4189147949219,198.66476440429688,367.76776123046875,196.89010620117188,365.7023620605469
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,35,54.852635824507416,183.654052734375,285.8277587890625,185.0703887939453,283.8621520996094,183.36642456054688,283.7063293457031,188.74978637695312,284.85369873046875,185.21929931640625,283.9825439453125,194.1753692626953,295.5412902832031,186.75131225585938,295.1982116699219,196.3096160888672,311.3374938964844,188.46096801757812,310.8265380859375,191.84707641601562,323.8149108886719,186.13865661621094,321.76220703125,204.03167724609375,318.73675537109375,199.0902557373047,318.5897521972656,197.99212646484375,342.3504943847656,196.5733184814453,341.4529113769531,198.64044189453125,367.84857177734375,196.9600372314453,365.5625915527344
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,36,54.852635824507416,183.6835479736328,285.8872375488281,185.09878540039062,283.920654296875,183.38558959960938,283.7562255859375,188.72862243652344,284.87799072265625,185.19602966308594,283.990234375,194.12843322753906,295.5804748535156,186.78338623046875,295.19024658203125,196.2740936279297,311.4501647949219,188.7681884765625,310.865234375,191.7175750732422,323.7884521484375,186.3535614013672,321.75146484375,204.04164123535156,318.7979431152344,199.1378173828125,318.6046142578125,197.90933227539062,342.3739013671875,196.50001525878906,341.3499755859375,198.53924560546875,367.8986511230469,196.94044494628906,365.4475402832031
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,37,54.852635824507416,183.6792755126953,285.98236083984375,185.11102294921875,284.0341491699219,183.35232543945312,283.8577880859375,188.74501037597656,284.96453857421875,185.03196716308594,284.06561279296875,194.0928955078125,295.611572265625,186.63145446777344,295.1708068847656,196.24179077148438,311.61566162109375,189.2359619140625,310.8619079589844,191.552490234375,323.81451416015625,186.70120239257812,321.87890625,204.0608673095703,318.8425598144531,199.0507354736328,318.6148681640625,197.79652404785156,342.5366516113281,196.34812927246094,341.47711181640625,198.50125122070312,367.9848327636719,196.95388793945312,365.478271484375
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,38,54.852635824507416,183.5891571044922,285.970703125,184.98802185058594,284.02301025390625,183.2936553955078,283.8475646972656,188.59410095214844,284.9190673828125,185.05796813964844,284.0201721191406,194.0525360107422,295.5832824707031,186.70205688476562,295.0899353027344,196.2368621826172,311.649658203125,189.45835876464844,310.7657470703125,191.4714813232422,323.81842041015625,186.8292236328125,321.837158203125,204.06341552734375,318.8731689453125,199.12049865722656,318.6040954589844,197.75013732910156,342.5619812011719,196.2697296142578,341.4282531738281,198.42759704589844,368.0647888183594,196.9867401123047,365.48211669921875
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,39,54.852635824507416,183.68606567382812,286.0080261230469,185.07518005371094,284.03265380859375,183.34353637695312,283.8744812011719,188.6564483642578,284.8981628417969,185.0754852294922,284.03399658203125,194.14271545410156,295.5985107421875,186.85292053222656,295.1266174316406,196.29359436035156,311.6295471191406,189.321044921875,310.8187255859375,191.53689575195312,323.79058837890625,186.73146057128906,321.77471923828125,204.04913330078125,318.8893737792969,199.1600341796875,318.6267395019531,197.79347229003906,342.46185302734375,196.32008361816406,341.3194885253906,198.34068298339844,368.07843017578125,196.98167419433594,365.5402526855469
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,40,54.852635824507416,183.774658203125,286.0255432128906,185.1357879638672,284.022705078125,183.38563537597656,283.8839416503906,188.64974975585938,284.8643493652344,185.0882110595703,284.03985595703125,194.1796417236328,295.6129455566406,187.00672912597656,295.14752197265625,196.34039306640625,311.5765075683594,189.1815643310547,310.7841491699219,191.5897674560547,323.75177001953125,186.61512756347656,321.6822814941406,204.03627014160156,318.8662414550781,199.23443603515625,318.6019287109375,197.84490966796875,342.3085632324219,196.40650939941406,341.1426696777344,198.2417449951172,368.039306640625,196.89427185058594,365.53216552734375
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,41,54.852635824507416,183.77920532226562,285.9807434082031,185.1396942138672,283.983154296875,183.37498474121094,283.84429931640625,188.6575469970703,284.8518371582031,185.04827880859375,284.0237731933594,194.1669158935547,295.6000061035156,186.98143005371094,295.11090087890625,196.31448364257812,311.47991943359375,189.10130310058594,310.605712890625,191.63462829589844,323.65692138671875,186.60736083984375,321.5201721191406,204.03866577148438,318.81597900390625,199.22506713867188,318.55902099609375,197.8562469482422,342.25921630859375,196.43382263183594,341.1527099609375,198.25384521484375,368.0018005371094,196.81549072265625,365.5961608886719
178abe9f-dc3a-45ac-89c9-566dba61bce9_delivery_10,42,54.852635824507416,183.86231994628906,286.00018310546875,185.2512969970703,283.9981994628906,183.38168334960938,283.8601379394531,188.7884979248047,284.8577880859375,184.9124298095703,284.0296936035156,194.13107299804688,295.58587646484375,187.05467224121094,295.0230407714844,196.2843475341797,311.3915100097656,189.13604736328125,310.3398132324219,191.68272399902344,323.63714599609375,186.69699096679688,321.4274597167969,204.05062866210938,318.826416015625,199.31320190429688,318.5389709472656,197.8497772216797,342.32904052734375,196.58384704589844,341.1510925292969,198.2891387939453,368.044189453125,196.75656127929688,365.5325622558594
